Gene	Category	DAN	pDNA
SYNC	Other	0.666714089535737	0.481875788090517
SYNCRIP	Other	0.196825977451951	0.536642370456168
SYNDIG1	Other	0.634545333805881	0.352175185437266
SYNDIG1L	Other	0.219012162137697	0.174426024435896
SYNE1	Other	0.162280153831682	0.0644212532970658
SYNE2	Other	1.2032638403517	1.12316413406172
SYNE3	Other	-0.273054959481274	-0.610269185646202
SYNE4	Other	-0.293626492441179	-0.343413282975867
SYNGAP1	Other	0.367842090259359	0.343837322833531
SYNGR1	Other	-0.162916983612434	0.0108272431215512
SYNGR2	Other	-0.42683262035172	-0.455185904257872
SYNGR3	Other	0.23511623728447	-0.0600738653721771
SYNGR4	Other	0.109040422722508	0.00157125063358622
SYNJ1	Other	0.0373921408094198	-0.24463192342377
SYNJ2	Other	0.0607024573083117	-0.469900476374647
SYNJ2BP	Other	0.675477585161434	0.550778568925764
SYNPO	Other	0.519226731997453	0.373333815724615
SYNPO2	Other	-0.323960562438094	-0.407179787974985
SYNPO2L	Other	-0.127728711053711	0.296065458444134
SYNPR	Other	0.347487359812595	0.279548505819711
SYNRG	Other	0.234426034455101	0.444662992429124
SYP	Other	0.0941433167578363	0.0627749770682009
SYPL1	Other	1.01972826165069	0.745023673187274
SYPL2	Other	0.330458881676969	0.192485029326141
SYS1	Other	-0.190377919071658	0.228568037109281
SYT1	Other	0.591220463317843	0.822505445460598
SYT10	Other	-0.0878417791995079	-0.141637903255763
SYT11	Other	0.0545930056279505	0.0945915018163249
SYT12	Other	0.0220427277828997	-0.00267386203237144
SYT13	Other	-0.151068068951435	-0.203354895176918
SYT14	Other	0.829002016185288	0.729413703913725
SYT15	Other	-0.404046268586898	-0.0599194536160331
SYT16	Other	-0.0642764210270976	-0.135075061754663
SYT17	Other	0.525834617971515	0.731599155162119
SYT2	Other	-0.026582739855259	0.0361249697533476
SYT3	Other	0.763919817398841	0.634093152690271
SYT4	Other	1.23486114069942	0.877643890362318
SYT5	Other	-0.954951993200085	-0.804297916897477
SYT6	Other	0.191222706500023	-0.00111550086169991
SYT7	Other	-0.0453539843376723	-0.203335254835626
SYT8	Other	-0.292530082151453	-0.530056077579216
SYT9	Other	1.62903480293467	1.49795655423142
SYTL1	Other	0.0622376085125036	-0.149317971614631
SYTL2	Other	1.20557777937035	0.896674582359449
SYTL3	Other	-0.515329883809205	-0.700586437516794
SYTL4	Other	0.177503608083008	0.0343634625784722
SYTL5	Other	0.478985446937921	0.309930643148339
SYVN1	Other	-0.178497601768229	0.208226300251624
SZRD1	Other	0.046479063405353	-0.0259276532392415
SZT2	Other	0.407253931830754	0.317599847264913
T	Nonessential	0.413289802290356	0.18779597183551
TAAR1	Nonessential	0.0900199454267222	-0.269664506256305
TAAR2	Nonessential	0.543929769018168	0.489520249915767
TAAR5	Nonessential	0.323094338997759	0.339588859627144
TAAR6	Nonessential	1.47941137367268	1.25505139035001
TAAR8	Nonessential	0.810426217576133	0.534539299620186
TAB1	Other	-0.311470234936046	-0.356087998807649
TAB2	Other	0.543632964586495	0.497178216831878
TAB3	Other	0.46960713320124	0.246454537681832
TAC1	Other	0.2251257087303	-0.000639687022081212
TAC3	Other	0.304670038903646	0.286581456558685
TACC1	Other	0.0881995383481902	0.0315861686022286
TACC2	Other	0.192677599827354	0.119466633025608
TACC3	Other	-0.584907804824501	-0.114008105271172
TACO1	Other	-0.0703103538936738	0.0231844050894051
TACR1	Other	0.195600805338844	0.127153137169076
TACR2	Other	0.0244118026484498	-0.0871768028925692
TACR3	Other	0.553669712525274	0.439413561809627
TACSTD2	Other	-0.437836241827443	-0.512525924723735
TADA1	Other	-0.939471183727925	0.0948190243845566
TADA2A	Other	-0.707807397969514	-0.147708759252109
TADA2B	Other	-0.0189990696883324	0.332073326489468
TADA3	Other	0.247099557490541	0.846744386335222
TAF1	Other	-0.119589372744962	0.486292952734467
TAF10	Other	-0.196680016152326	0.354502281668612
TAF11	Other	-0.0813913688241375	0.121891779014474
TAF12	Other	-0.41872446014445	0.118216696071435
TAF13	Other	-0.285157649404135	0.404689306562711
TAF15	Other	0.00670149970078714	0.136722375017469
TAF1A	Other	-0.302273800407009	0.0993884565560635
TAF1B	Other	-0.331176141383057	0.250806244151256
TAF1C	Other	-1.04770643337576	-0.10053601492224
TAF1D	Other	-0.619149941354203	-0.141232351074966
TAF1L	Other	0.283533538693081	0.184951246760157
TAF2	Other	-0.138163164331806	0.540274283044152
TAF3	Other	0.1905463006061	0.731994060513065
TAF4	Other	-0.820241026785939	-0.54033404935265
TAF4B	Other	0.468770181067558	0.241099493721218
TAF5	Other	-0.283783235074199	0.434297513964407
TAF5L	Other	-0.492311137469932	0.180724379400311
TAF6	Other	-1.08746713393524	-0.0114275606593065
TAF6L	Other	0.32156498874011	0.852725653153726
TAF7	Other	-0.460444010896827	0.491395645382886
TAF7L	Other	0.453455412509473	0.68023209819449
TAF8	Other	-1.1876195712247	-0.363971079023855
TAF9	Other	0.10255327936078	0.135743221220346
TAF9B	Other	0.177505977000726	0.191354146494871
TAGAP	Other	0.698962467497236	0.507286268207236
TAGLN	Other	-0.630268074337123	-0.784623836188727
TAGLN2	Other	0.492436437110864	0.290146026428485
TAGLN3	Other	0.237644438248135	0.216874270142634
TAL1	Other	0.449581567198714	0.441365717005199
TAL2	Other	0.344940070245807	0.338930440110549
TALDO1	Other	0.530355391259222	0.34612679079257
TAMM41	Other	-0.841988022455114	0.121822385764572
TANC1	Other	-0.192900093843481	-0.189106764319266
TANC2	Other	0.629557496455761	0.668034158788009
TANGO2	Other	0.462905818456676	0.56798950543633
TANGO6	Other	-0.623665452756218	0.225287417052424
TANK	Other	-0.0849490988459248	0.0655248747745366
TAOK1	Other	0.485037745781152	0.399219236310269
TAOK2	Other	0.447632484757756	0.443472947208176
TAOK3	Other	-0.468173235140448	-0.698507928529639
TAP1	Other	-0.180128295177651	-0.298088239277731
TAP2	Other	-0.17224278825786	-0.248775863155731
TAPBP	Other	0.540063171705734	0.434758909827363
TAPBPL	Other	-0.10431827846038	-0.249079544587898
TAPT1	Other	-0.35286083668399	-0.0118880703426886
TARBP1	Other	-0.475464989141294	-0.696377005175637
TARBP2	Other	-0.282077037649845	-0.231666684476195
TARDBP	Other	0.138170704822296	1.19447527943108
TARM1	Other	0.18293445960115	0.000447210186110679
TARS	Other	-1.10457077452897	0.125181860393707
TARS2	Other	-0.267619477163775	0.357646036023951
TARSL2	Other	1.10333932391828	0.941210874815982
TAS1R1	Other	0.772963301017979	0.598426369039381
TAS1R2	Nonessential	0.287849339757861	0.23508775057572
TAS1R3	Other	-0.0925867574255171	-0.261315334417695
TAS2R1	Nonessential	0.337760541138359	0.108817220145096
TAS2R10	Other	0.255569223435828	0.386219385657219
TAS2R13	Nonessential	0.654217344041484	0.610553201304334
TAS2R14	Other	0.217428280456729	0.0404070322895247
TAS2R16	Nonessential	0.810341865795472	0.840771015085708
TAS2R19	Other	0.160899779183872	0.128502782704746
TAS2R20	Other	0.628174461257834	0.628209980172937
TAS2R3	Other	0.397702679149265	0.196971631173427
TAS2R30	Other	0.783257478327433	0.677534324271523
TAS2R31	Other	0.711778917915961	0.652018892384105
TAS2R38	Other	0.468642832906658	0.441950623892717
TAS2R39	Nonessential	0.820435791407391	0.604122603239872
TAS2R4	Other	1.25733615371084	1.19400487969578
TAS2R40	Nonessential	-0.0518864071848725	-0.244734308278585
TAS2R41	Nonessential	0.614147721972236	0.291275900672638
TAS2R42	Nonessential	0.537084229552918	0.483243898881072
TAS2R43	Nonessential	0.0369027831628165	0.048396619096077
TAS2R46	Nonessential	0.453218720211534	0.393250933949096
TAS2R5	Other	0.839984229071449	0.548082846919765
TAS2R50	Nonessential	0.942524825575641	0.824393444160773
TAS2R60	Nonessential	0.548895993616441	0.427205979645975
TAS2R7	Nonessential	0.331964678453161	0.0615642499181788
TAS2R8	Nonessential	0.679051672981352	0.589675467940994
TAS2R9	Nonessential	1.16762960117857	0.846135721845867
TASP1	Other	0.558302646973093	0.729624947756407
TAT	Other	-0.20992549397647	-0.0942036005781502
TATDN1	Other	0.283552669736514	0.388832722787846
TATDN2	Other	0.261519861721249	0.196451544934372
TATDN3	Other	0.247211058013407	0.515477348116334
TAX1BP1	Other	-0.0547043129092651	-0.0711007783049143
TAX1BP3	Other	-0.134122047020711	-0.186579320381363
TAZ	Other	-0.430880816664107	-0.496578657040683
TBATA	Other	0.421669431249384	0.418150483016886
TBC1D1	Other	0.436749288054677	0.342836605063223
TBC1D10A	Other	0.511112749404221	0.592043749084793
TBC1D10B	Other	-0.0233540151696485	-0.246027473399128
TBC1D10C	Other	-0.034511143360015	-0.0956855634128768
TBC1D12	Other	0.822637132038176	0.339967117132254
TBC1D13	Other	-0.158695109078711	-0.218377021792635
TBC1D14	Other	0.795955896485737	0.567220074427185
TBC1D15	Other	-0.418488100793026	-0.739295509889635
TBC1D16	Other	-0.237087405753496	-0.225663771800485
TBC1D17	Other	0.828010624678429	0.646156107818602
TBC1D19	Other	0.85933781933686	0.553386954963333
TBC1D2	Other	0.468535313622477	0.494498371140252
TBC1D20	Other	-0.570764140417325	-0.117022913531506
TBC1D21	Nonessential	-0.314335150048437	-0.380669481438802
TBC1D22A	Other	0.103366098675659	-0.0638872960019195
TBC1D22B	Other	0.648905489203812	0.79245402409471
TBC1D23	Other	0.708990077493854	0.736649780187619
TBC1D24	Other	0.11789406776092	0.0131812800443248
TBC1D25	Other	0.340941989094809	0.20825453917185
TBC1D26	Other	0.573827036417136	0.55489792539243
TBC1D28	Other	0.133823669667186	0.2995814063476
TBC1D29	Nonessential	0.818946313968753	1.11664594145713
TBC1D2B	Other	0.0232835198343712	-0.124312580942189
TBC1D3	Other	1.33499886867319	2.40024064795549
TBC1D30	Other	-0.0597811060654843	-0.14746207956499
TBC1D31	Other	-0.973991302373137	-0.872791918014281
TBC1D32	Other	0.358754435744561	0.159234148315749
TBC1D3B	Other	-0.101282587612525	0.569895693776651
TBC1D3C	Other	1.02364052504706	2.08861542854932
TBC1D3F	Other	0.916447117209518	1.59599161209495
TBC1D3H	Other	0.923719127798038	1.90808343541465
TBC1D4	Other	0.291740077988267	0.00748489212290259
TBC1D5	Other	0.228613910229361	0.618711630412732
TBC1D7	Other	1.30438160466315	1.00083068240914
TBC1D8	Other	0.682926294912825	0.897926915774926
TBC1D8B	Other	0.0707306079589546	-0.0776364131942935
TBC1D9	Other	-0.315257869237019	-0.364437017282683
TBC1D9B	Other	-0.295370486109515	-0.38882157813405
TBCA	Other	-1.53529685427159	-0.712036227979152
TBCB	Other	-0.37120435680158	0.609550726137168
TBCC	Other	-0.231691774805082	0.584877251103737
TBCCD1	Other	0.486168440518352	0.36139682650524
TBCD	Other	-0.32960842545994	0.348974217665535
TBCE	Other	-0.488646666095604	-0.0376980428570415
TBCEL	Other	-0.030942905195593	-0.0349912607140979
TBCK	Other	0.452570358647884	0.133108999502169
TBK1	Other	0.697471036742043	0.554792845608152
TBKBP1	Other	0.473115006188192	0.729089956372311
TBL1X	Other	0.478965957140559	0.131869442464282
TBL1XR1	Other	-0.118335224862057	-0.242079075824909
TBL1Y	Nonessential	0.900090067446066	0.603694424917503
TBL2	Other	0.54257224196107	0.546471394419294
TBL3	Other	-0.33881200803878	0.331710732686604
TBP	Other	-0.237065024737497	0.296946944877887
TBPL1	Other	1.28913099994955	1.00252255809169
TBPL2	Nonessential	-0.138221923035084	0.0428214094645556
TBR1	Nonessential	-0.217968142677612	-0.349024181425362
TBRG1	Other	-0.505356013432041	-0.535970094443039
TBRG4	Other	0.447674560905014	0.393439147182096
TBX1	Other	-0.231070597512394	-0.216151128327231
TBX10	Nonessential	0.553468195156836	0.530265307222597
TBX15	Other	0.0432413328484024	0.0513872782260954
TBX18	Other	-0.490314887864433	-0.74831120320971
TBX19	Other	0.135568704977369	-0.0805251182471603
TBX2	Other	-0.319499247636981	-0.0591471464782754
TBX20	Other	0.137662075008998	0.0264872255701602
TBX21	Other	0.566173752468778	0.704360247798429
TBX22	Other	0.68351168745304	0.545635913806279
TBX3	Other	-0.75867881750605	-0.852318308768202
TBX4	Other	-0.492610234018472	-0.454703013897691
TBX5	Other	0.594861717343845	0.426666466688808
TBX6	Other	-0.204289507112406	-0.100141600512777
TBXA2R	Other	-0.203952972164564	-0.408430765304631
TBXAS1	Other	-0.0407727411366539	-0.236271278125905
TC2N	Other	1.13814682223939	0.849559326872174
TCAF1	Other	-0.552717714330457	-0.64265323853278
TCAF2	Other	1.28595847287251	1.00088591870696
TCAIM	Other	0.223945802428244	0.20282576474974
TCAP	Other	-0.0395388456235779	0.0820440160147846
TCEA1	Other	0.372373560141736	0.446461825239109
TCEA2	Other	-0.00319484976004227	-0.0863470088281622
TCEA3	Other	0.370257689102814	0.423382234799562
TCEAL1	Other	0.45204579707597	0.335742743067856
TCEAL2	Other	-0.133284596289445	-0.272532885139821
TCEAL3	Other	-0.0715648173152479	-0.138469042845964
TCEAL4	Other	-0.426973151197803	-0.30484040714171
TCEAL5	Other	0.244233600879299	0.187222118809299
TCEAL6	Other	0.0693866757501909	-0.0624423692511932
TCEAL7	Other	-0.0217883527778162	-0.212194576301074
TCEAL8	Other	0.934499675419635	0.741783312283284
TCEANC	Other	-0.804048240691563	0.00814487247863048
TCEANC2	Other	-0.524402230971545	-0.46588633554071
TCEB1	Other	-0.277441222000618	0.532530145044275
TCEB2	Other	-0.694182516709662	0.394412666723715
TCEB3	Other	-0.0766971801427092	0.0584071202788709
TCEB3B	Nonessential	0.347805821873882	0.144268434966805
TCEB3C	Nonessential	0.461140022706548	0.416305980548393
TCEB3CL	Other	0.461140022706548	0.416305980548393
TCERG1	Other	-0.527470197229005	-0.204815188654478
TCERG1L	Other	-0.234048197654989	-0.306842615698253
TCF12	Other	-0.0437517438936638	-0.0705423352667603
TCF15	Other	-0.0435481002575198	-0.49996092712022
TCF19	Other	0.217001636401818	0.282277803751589
TCF20	Other	0.480182293311565	0.273038754598103
TCF21	Other	0.4025279643611	0.228022978524347
TCF23	Other	-0.1090722479621	-0.113191555537576
TCF24	Other	0.353625399226322	0.0526525075398765
TCF25	Other	-0.194337151731781	-0.274910197361038
TCF3	Other	0.169539258196961	0.137700808003189
TCF4	Other	0.77688512205854	0.687950110831571
TCF7	Other	0.266288398828608	0.0424921701454095
TCF7L1	Other	0.159319683910891	-0.0983391741771704
TCF7L2	Other	0.509371703994157	0.476046172997145
TCFL5	Other	-0.474271884578202	-0.427461266027909
TCHH	Other	0.344346836150725	0.298990164230973
TCHHL1	Nonessential	0.440038821410646	0.461799794051661
TCHP	Other	-0.519799406487543	-0.518040736822683
TCIRG1	Other	-0.721383303559256	-0.844848281339144
TCL1A	Other	0.221496258260981	0.0263775968666299
TCL1B	Other	0.426455506114642	0.289163503141409
TCN1	Other	0.50749429029026	0.389207434942335
TCN2	Other	0.625997334226629	0.613961605114287
TCOF1	Other	-0.586510127565661	0.102764526117227
TCP1	Other	-0.329323842705611	0.673395930377813
TCP10	Other	0.573881359834593	0.533987769384123
TCP10L	Other	0.319379618191385	0.289653923304
TCP10L2	Nonessential	-0.00123173398546325	0.00764805369332675
TCP11	Other	0.126545415907075	-0.0135592960152992
TCP11L1	Other	0.964867386559491	0.801315447017703
TCP11L2	Other	0.780056818223903	0.548382844693356
TCP11X2	Other	0.786401750433437	0.755269815051151
TCTA	Other	0.358018196835579	0.170444591104267
TCTE1	Other	-0.306422027731544	-0.324342046816881
TCTE3	Other	0.551684949866143	0.376093213924602
TCTEX1D1	Other	0.099982964955848	0.0352582365375229
TCTEX1D2	Other	0.547640950715627	0.576946265572561
TCTEX1D4	Other	0.128597882680517	0.28477742038662
TCTN1	Other	0.808745968296763	0.823695372596271
TCTN2	Other	0.300703979149747	0.141763716812959
TCTN3	Other	1.10585243944533	1.04263934748877
TDG	Other	0.558559121315203	0.773443077104458
TDGF1	Other	0.177326885954679	0.329450573027058
TDO2	Other	0.427315735682803	0.321538682111547
TDP1	Other	-0.216752326329641	-0.376520004159549
TDP2	Other	-0.44080887982848	-0.04243703885747
TDRD1	Other	0.745774968206784	0.700899640867659
TDRD10	Other	-0.249079701096421	-0.318955988834278
TDRD12	Other	0.636745676670727	0.608659058863148
TDRD3	Other	0.0399843175013441	-0.0703909907046557
TDRD5	Other	-0.217649964738064	-0.275423218792671
TDRD6	Other	0.403527500614661	0.372822719296481
TDRD7	Other	0.747731804165042	0.650788466070052
TDRD9	Other	0.672979528267406	0.27757416247534
TDRKH	Other	0.390196136666149	0.285160610147751
TDRP	Other	-0.0572910806067319	-0.433513089504459
TEAD1	Other	1.12243927025322	1.16919896124382
TEAD2	Other	-0.230036365896166	-0.235343217915396
TEAD3	Other	0.429124701917002	0.670312737832113
TEAD4	Other	0.0534225449630202	0.0794681028067083
TEC	Other	0.0826599217680181	-0.106013179676285
TECPR1	Other	-0.0377967055263882	-0.0854930087936431
TECPR2	Other	0.0933086016652331	0.0178984017042181
TECR	Other	-0.149589517315145	-0.0593748549753924
TECRL	Other	-0.317368677809818	-0.263085129616629
TECTA	Other	1.15842337873999	0.919746437466537
TECTB	Other	1.31154315784048	1.31058914409091
TEDDM1	Nonessential	0.516878624460911	0.433804953976159
TEF	Other	0.169193487497206	0.231362414131322
TEFM	Other	-0.369234269386072	-0.053423635274621
TEK	Other	0.325033131987097	0.0573919416247597
TEKT1	Other	-0.115842429034744	-0.0168298004398193
TEKT2	Other	0.286322898833818	0.315157789713592
TEKT3	Other	0.273950562544847	0.313633088037692
TEKT4	Other	0.255841327629484	0.304464289245558
TEKT5	Other	-0.0276274696135422	0.0672559136968884
TELO2	Other	-1.14826565779228	-0.316284492162154
TEN1	Other	-0.378876398706913	0.359881089233859
TENC1	Other	0.473749153356409	0.58881190787203
TENM1	Other	0.481088113978216	0.328683446502251
TENM3	Other	0.508032087328198	0.375291908039429
TENM4	Other	0.404732023616561	0.258674793210195
TEP1	Other	0.35414400417071	0.245554288740729
TEPP	Other	0.782709078400013	0.650140510170188
TERF1	Other	-0.25835378074842	0.336317704793456
TERF2	Other	-0.488340890674617	0.286075664411484
TERF2IP	Other	0.0269722789393114	-0.0711188166127635
TERT	Other	-0.205937455876314	-0.247104854927972
TES	Other	0.701992877527442	0.922652317323932
TESC	Other	0.270316784103093	-0.0654400037647601
TESK1	Other	0.37118884300185	0.497384837904862
TESK2	Other	1.03759191974889	0.832395969037061
TESPA1	Other	0.429448905670915	0.316914197915866
TET1	Other	0.937782784235512	0.83282313861232
TET2	Other	0.301566178882349	0.0255429093630804
TET3	Other	0.234102537813659	0.215227253965984
TEX10	Other	0.0665213741690517	0.439894485588408
TEX101	Nonessential	0.195941765675934	0.309879509645345
TEX11	Other	0.604768219877701	0.517459681953658
TEX12	Other	0.222229477208417	0.0634768128721195
TEX13B	Other	0.729742004411022	0.485140304226286
TEX14	Other	-0.334244806610226	-0.341455824097552
TEX15	Other	0.656701868687568	0.475783653810308
TEX19	Other	0.374313330176259	0.422356718095395
TEX2	Other	0.73035944317497	1.14859791668501
TEX22	Other	-0.159031921035803	-0.29227574719977
TEX26	Other	0.000205268066852038	-0.17309442150623
TEX261	Other	0.453676371222074	0.431455831590246
TEX264	Other	0.237892547488008	0.155197378560404
TEX28	Nonessential	0.294505190217628	0.188682842354744
TEX29	Other	0.16347897878471	0.250497902038921
TEX30	Other	0.355005826178337	0.312017921743941
TEX33	Other	0.0242233620519473	-0.0365653287428579
TEX35	Other	0.030642926891558	-0.153207808032501
TEX36	Other	1.49297130782661	1.22158192158835
TEX37	Other	0.738313238233826	0.698289286047577
TEX38	Other	0.956652952637175	0.936542350782626
TEX43	Other	1.09180357870804	0.94262327971019
TEX9	Other	0.214649010118842	0.0807842542162056
TF	Other	-0.79884839415335	-0.641424850386131
TFAM	Other	-0.0640913137520059	0.16691644271827
TFAP2A	Other	0.131451374950399	-0.107474256395468
TFAP2B	Other	0.4439201251934	0.230354318670198
TFAP2C	Other	0.292618544414321	0.400416668226138
TFAP2D	Nonessential	0.0910430710437444	0.272797374189882
TFAP2E	Other	-0.366205620248032	-0.457753549097808
TFAP4	Other	0.380465549486354	0.748580959795059
TFB1M	Other	0.547259188791786	0.570634327026774
TFB2M	Other	-0.0315557123912181	0.309223820406591
TFCP2	Other	1.10916157055791	0.946806244963939
TFCP2L1	Other	0.134425316661348	-0.038985957263805
TFDP1	Other	-0.597606002704189	-0.196100776198004
TFDP2	Other	0.499992685168692	0.671385209250313
TFDP3	Nonessential	0.218252494801187	0.115232259900699
TFE3	Other	-0.527536304181166	-0.684157323065038
TFEB	Other	0.590290040121613	0.553173874842183
TFEC	Other	0.282832516922169	0.24091715764331
TFF1	Other	0.581310605893706	0.547674390540231
TFF2	Other	0.667546205509047	0.33775445567257
TFF3	Other	0.117932448930504	0.01369383896578
TFG	Other	0.540250409060221	0.411069013723476
TFIP11	Essential	-0.257699762764956	0.312082729031267
TFPI	Other	0.688294884296611	0.551956467340988
TFPI2	Other	-0.182049141945128	-0.098401347093846
TFPT	Other	-0.729470883100642	-0.448996497367172
TFR2	Other	0.00240208905604705	-0.110166620007286
TFRC	Other	-0.111264454605822	0.565541330329161
TG	Other	0.188364017562742	0.0823856386297959
TGDS	Other	0.407870146778275	0.160174263151701
TGFA	Other	-0.247139629152954	-0.335481301480175
TGFB1	Other	0.189192428336603	0.193855154799071
TGFB1I1	Other	0.678635695630474	0.796540552758124
TGFB2	Other	0.0733388986234359	-0.205766818819945
TGFB3	Other	-0.0331746918570714	-0.0608669437335785
TGFBI	Other	0.338927016761178	0.173113505805972
TGFBR1	Other	0.724323772105886	0.523826604152825
TGFBR2	Other	0.176695796878408	-0.0825343391903123
TGFBR3	Other	0.678704367964233	0.587294178907437
TGFBR3L	Other	-0.582114215255128	-0.610036779359815
TGFBRAP1	Other	0.257790222524381	0.194641069002037
TGIF1	Other	1.12160344318234	0.641409681385532
TGIF2	Other	1.30644371410427	0.896080415138867
TGIF2-C20ORF24	Other	0.426010407869846	0.305522564174934
TGIF2LX	Nonessential	0.90308626083447	0.624657267948672
TGIF2LY	Nonessential	0.539710022419179	0.246966760109185
TGM1	Other	0.131799761201017	0.150337829684862
TGM2	Other	0.277961701840315	0.0413235162104061
TGM3	Other	0.910425299544511	0.803422439670019
TGM4	Other	0.532531169448981	0.428501390643044
TGM5	Other	0.227967730859552	0.185779410500949
TGM6	Nonessential	0.734209267115479	0.536490798004822
TGM7	Other	-0.0560565773686485	-0.222598485344639
TGOLN2	Other	-0.17016359466578	-0.0442848263699047
TGS1	Other	-1.11364306011073	-0.0863893889094801
TH	Other	0.337100592014516	0.162646417765966
THADA	Other	0.380820107331654	0.245956922046096
THAP1	Other	-1.56465300111258	-0.251947486391954
THAP10	Other	1.05793564558616	0.881294998458044
THAP11	Other	-0.377601176694058	-0.0930455793971707
THAP2	Other	1.3825730118104	1.28818814872174
THAP3	Other	0.409160241191923	0.360750111512057
THAP4	Other	-0.033912041315623	0.0197230356876426
THAP5	Other	1.21065183414738	1.18195172182154
THAP6	Other	0.106335091599168	0.0559080056332224
THAP7	Other	0.706863627097721	0.857042900765442
THAP8	Other	0.238105845781392	0.0274063430923933
THAP9	Other	0.855089857444979	0.864069347373041
THBD	Other	-0.442115678245329	-0.396853722488205
THBS1	Other	0.464180558939495	0.462159255275817
THBS2	Other	0.52190332342323	0.319052248707846
THBS3	Other	0.557400885436097	0.409974642695856
THBS4	Other	0.143070735683035	-0.00133072547232105
THEG	Other	0.0218127866375203	-0.128542600428
THEGL	Other	0.190767376014233	0.336335971358911
THEM4	Other	-0.0265535952832638	-0.0490046158478465
THEM5	Other	-1.00175602122438	-0.870097598519831
THEM6	Other	-0.647436606620248	-0.81879698716726
THEMIS	Other	1.05261636222749	0.721331054372995
THEMIS2	Other	-0.574040214090311	-0.518907908011417
THG1L	Other	0.258366626267264	0.953970405642245
THNSL1	Other	0.483641346551358	0.420751395848056
THNSL2	Other	-0.19132205604929	-0.122616778282331
THOC1	Other	-0.996193112088504	-0.2236660314626
THOC2	Other	-0.353095773411517	0.482279621993536
THOC3	Other	-1.69287201073857	-0.869618543084818
THOC5	Other	-0.731244926259914	0.0374409384982685
THOC6	Other	0.638510001275836	0.86676563624202
THOC7	Other	-0.350163954957567	0.551937216663423
THOP1	Essential	-0.083188123529766	-0.0166791127934904
THPO	Other	0.268287036371583	0.0876369388606247
THRA	Other	-0.126214690521806	0.149669393123937
THRAP3	Other	-0.165197352354143	-0.064790992130512
THRB	Other	0.789567314042014	0.717862494656792
THRSP	Other	-0.333195614894545	-0.468241962785157
THSD1	Other	1.29371523669644	1.02293586293178
THSD4	Other	0.979205556801129	0.705423212387657
THSD7A	Other	0.16761299085251	0.0117721425627884
THTPA	Other	0.545420440903411	0.521153051066157
THUMPD1	Other	0.228808197525945	0.588476485000539
THUMPD2	Other	0.318815519476014	0.354697795330737
THUMPD3	Other	0.634914934788986	0.337731171435054
THY1	Other	0.629271428173362	0.507585185166392
THYN1	Other	0.530053529260577	0.296610368705731
TIA1	Other	0.284720941992219	0.32625837217103
TIAF1	Other	0.537787265365401	0.737844131769808
TIAL1	Other	-0.318176750040843	0.179728346058024
TIAM1	Other	0.334945662125939	0.361124927787951
TIAM2	Other	0.207106211391486	-0.0011965231786601
TICAM1	Other	-0.35239385988984	-0.299280517342344
TICAM2	Other	0.413333154241515	0.496475529865269
TICRR	Other	-1.0468717338393	-0.136632401392971
TIE1	Other	-0.067267638918393	-0.035756544911322
TIFA	Other	-0.00863451827923528	-0.160211385147746
TIFAB	Other	0.230085518699932	0.0403328133764568
TIGD1	Other	-0.604718513983878	0.234486740314476
TIGD2	Other	0.84613440113919	0.607609623569365
TIGD3	Other	0.210730770258492	0.130295989863556
TIGD4	Other	0.997682348180017	1.07369893898823
TIGD5	Other	-0.0933216733974778	-0.195480930877318
TIGD6	Other	0.384594239068081	0.376933188674782
TIGD7	Other	-0.085202244083145	0.0435509310483081
TIGIT	Other	0.373516797760812	0.374477665666329
TIMD4	Other	1.6692678145724	1.45653584617634
TIMELESS	Other	-1.11959371163501	-0.216439786542828
TIMM10	Essential	-1.10745746907011	-0.0279072002536716
TIMM10B	Other	0.290582514202406	0.0872214053383633
TIMM13	Other	-0.392992239639189	0.0704326244352487
TIMM17A	Other	0.82785608502559	0.897513696214395
TIMM17B	Other	0.249304604467479	0.064689117949527
TIMM21	Other	-0.395908118152406	-0.592093412304993
TIMM22	Other	-0.95093889736549	-0.498497756423792
TIMM44	Other	-0.511067993363072	-0.0512897927038751
TIMM50	Other	0.758027028456642	0.592979731372471
TIMM8A	Other	0.373088265742509	0.870385274556355
TIMM8B	Other	-0.405787796275191	-0.438341103270494
TIMM9	Other	0.588406243566996	1.16343384230134
TIMMDC1	Other	-0.0945837712541963	0.0122027781828108
TIMP1	Other	0.461775019574312	0.249890539067357
TIMP2	Other	0.00165396712266839	-0.182730064798739
TIMP3	Other	-0.290523696851864	-0.182545776945225
TIMP4	Other	-0.0844133119386808	-0.384435697920318
TINAG	Other	-0.105215451615987	-0.342110109708153
TINAGL1	Other	0.00967219228792605	-0.0448752504704253
TINF2	Other	-0.937843266559025	-0.129389827240091
TIPARP	Other	-0.65055528963688	-0.216635218098172
TIPIN	Other	-0.892159119684695	-0.238649742463154
TIPRL	Other	-1.00529352679131	-0.214803151189374
TIRAP	Other	0.424550382650074	0.206401749743875
TJAP1	Other	0.653247278245414	0.585902457194734
TJP1	Other	0.214832224659238	0.157892800898543
TJP2	Other	0.410709661554031	0.267993065589448
TJP3	Other	-0.428910575108563	-0.362872745560625
TK1	Other	0.364475910514475	0.335656681924251
TK2	Other	-0.258927540669326	-0.290458198696992
TKT	Other	-0.275186861275194	0.664637315768787
TKTL1	Other	0.677003969380235	0.681998844464511
TKTL2	Nonessential	-0.402552681275796	-0.376682868778847
