Gene	Category	DAN-G-311Cas9 Rep A p6	DAN-G-311Cas9 Rep B p6	DAN-G-311Cas9 Rep C p6	DAN-G-311Cas9 Rep D p6	pDNA_0	pDNA_2
ACVR1B	Other	0.39423568068149	0.462953922359604	0.424903577675284	0.474482601574662	0.363048179839423	0.414508821679337
ACVR1C	Other	-0.0487591377867697	-0.17174706002723	-0.227125348317504	-0.232554932412765	-0.190053814325888	-0.298253179291206
ACVR2A	Other	0.269591994237521	0.266449015149513	0.348746557847719	0.314337303958797	0.27022019184233	0.0856914058792575
ACVR2B	Other	0.13572409756314	0.191039680607649	0.152649941568833	0.244195431914505	-0.129963227442968	-0.220297712990775
ACVRL1	Other	0.411075432315163	0.394723682990057	0.388471419054531	0.360753020795839	0.111408813670592	0.329249300713078
ACY1	Other	0.311289869949005	0.238467090534244	0.331102246697275	0.285279989483058	0.205481870739012	0.179050627481742
ACY3	Other	0.373580368997931	0.40604429751555	0.41630153782783	0.358021999529159	0.141212241834211	0.169380118040125
ACYP1	Other	0.639700066009959	0.739780807542405	0.747924461368011	0.709357181372813	0.774976264220072	0.800960181498329
ACYP2	Other	0.533675383655481	0.515815145963577	0.329123350869884	0.379869074332473	0.219886616604178	0.265576123521726
ADA	Other	1.19923210187706	1.03906593809873	1.07793732862845	1.11154774846156	0.901772420378765	0.862279192493669
ADAD1	Nonessential	1.0000034731508	0.991896390884109	1.00695219478064	1.06203122942245	1.03100047497848	1.03824606273191
ADAD2	Other	0.105647164449178	0.240640078443125	0.0931203804317953	-0.0951077306979364	-0.0828817554340146	-0.0696151796672609
ADAL	Other	0.869415100542599	0.819129409806465	0.855853408694364	0.781027432733762	1.02088678559564	0.915844510096187
ADAM10	Other	0.436358478422916	0.320097861323983	0.384178338612475	0.520099493125512	0.394856728924069	0.302446511109612
ADAM11	Other	0.789100915068044	0.604719839209572	0.666528769264708	0.701887317513538	0.935358635384479	0.837504378702697
ADAM12	Other	0.0798264002783188	0.318525871718529	0.229566745031457	0.195027342052496	0.0500482138500743	-0.0243658369478094
ADAM15	Other	0.381587821335847	0.372484398197322	0.302422225757724	0.452776045215637	0.319786406022656	0.509541418138348
ADAM17	Other	0.367762358775742	0.42161430057552	0.259521163052595	0.411570371921858	0.193582436394102	0.122508160102784
ADAM18	Nonessential	-0.606979228526184	-0.420510825707961	-0.498865354621085	-0.496534820891641	-0.301484195338856	-0.399303080101253
ADAM19	Other	0.271409393412081	0.288769916175878	0.248048256253564	0.375490309962222	0.00422357034309118	0.0505835967256657
ADAM2	Nonessential	0.52644373640672	0.399431191819769	0.524699370708469	0.581752406652863	0.826639719011048	0.765316910069022
ADAM20	Nonessential	0.127671145328542	0.140471116495629	0.333907727116606	0.102504245023177	0.0476601474808517	0.029167874001086
ADAM21	Other	0.455945544980759	0.58341104892118	0.683472141898375	0.646854696330574	0.577181460318512	0.527751153758038
ADAM22	Other	0.362106626888632	0.235879938605349	0.516951053048748	0.472006821866341	0.426724801479156	0.169386778445829
ADAM23	Other	0.946583721460353	0.812988558085313	0.807717081889924	1.05510294598108	0.880975084291968	0.97198862719766
ADAM28	Other	0.59488177701967	0.673687102819837	0.45396253383476	0.526442383867321	0.340526400775045	0.337976872638618
ADAM29	Other	0.88459896588939	0.770274535111899	0.78116881808969	0.869768900471318	0.588603297199009	0.368878891669431
ADAM30	Nonessential	-0.268510848810827	-0.306174634221096	-0.108673900245981	-0.287446063642568	-0.0919442955804043	-0.112323221443471
ADAM32	Other	0.435070176649804	0.282872719479152	0.326323407768258	0.416684860941244	0.270118749330661	0.331346984973755
ADAM33	Other	-0.14647288412477	-0.27263802638037	-0.337865747089436	-0.118394708681447	-0.13717927837048	-0.0890461851966611
ADAM7	Other	0.454972900991112	0.367171259181367	0.291058795695218	0.258692185956296	0.294669144067479	0.285319845999598
ADAM8	Other	-0.569554011711436	-0.555771139487157	-0.751520927308276	-0.608619864970981	-0.869356101832995	-0.907502078728906
ADAM9	Other	0.55098292000771	0.548826341873115	0.441748599340591	0.511703339428347	0.416028696446523	0.278607429077406
ADAMDEC1	Other	0.116431503394669	0.463837118538724	0.266363296372699	0.424247808860499	0.0941400830888802	0.0885650589894199
ADAMTS1	Other	0.0487290521103404	-0.123413866636626	0.0423574761898074	-0.094993277889905	-0.0385815497258216	-0.0507439388403627
ADAMTS10	Other	0.217717155876502	0.00675555464570777	0.11247685820531	0.241102412445467	0.367648633047375	0.115404402531052
ADAMTS12	Other	-0.469790658713964	-0.606810176541241	-0.289181857713736	-0.522816379090928	-0.701065546769759	-0.642180992846952
ADAMTS13	Other	-0.123785778029336	-0.0101734236641937	-0.0359731803033319	-0.0555586246846	-0.199028438038605	-0.121608246477538
ADAMTS14	Other	0.0430495267452006	0.0690613614788557	0.0505366180755313	0.216654217303029	-0.0687871996691262	-0.0234370522934373
ADAMTS15	Other	0.00197742738024675	0.0141295652754569	-0.140390651713489	0.077133528683722	-0.101675084569797	-0.220630660761091
ADAMTS16	Other	0.399245501391752	0.369828648309	0.494096845925564	0.377353642942624	0.320455947924376	0.324747574058981
ADAMTS17	Other	0.466106904884412	0.475397834920179	0.405371163806332	0.385235920328384	0.210614141059023	0.228007979586399
ADAMTS18	Other	0.361605962453507	0.36257110337614	0.390551839284191	0.505824123169715	0.143623018687041	0.0425838697039548
ADAMTS19	Other	0.091455475842725	-0.00823809576183073	0.051701241038374	0.0229880740696904	-0.222049474829027	-0.18024708598167
ADAMTS2	Other	-0.492833904603352	-0.473125980582512	-0.667615579807523	-0.526439225698589	-0.51895198819516	-0.600490321843811
ADAMTS20	Other	1.01757384823486	0.840387472081546	0.927219026127433	0.926952823909216	0.761241237873125	0.787772400091067
ADAMTS3	Other	0.284703278648606	0.281170991550075	0.318156645758613	0.336723240389264	0.218647839224655	0.382835320199601
ADAMTS4	Other	-0.293018942242315	-0.435133309987905	-0.22707660378678	-0.289450478201505	-0.45597747176825	-0.672350850067568
ADAMTS5	Other	-0.386939630602493	-0.406772295593574	-0.24498018913911	-0.218933850222788	-0.567932620869556	-0.458390495988902
ADAMTS6	Other	0.333621224517538	0.41407175197456	0.252464612444229	0.289169722485871	0.133082776033768	0.165330420664919
ADAMTS7	Other	-0.52739725255695	-0.482361613859803	-0.410442913005422	-0.363499478312781	-0.206124934510504	-0.160459432612917
ADAMTS8	Other	0.617272675333449	0.732842677182706	0.638900438727999	0.621647729431442	0.52455149033371	0.572371459848372
ADAMTS9	Other	0.340637185452888	0.22506923841933	0.0919026119303928	0.19635831528687	0.127197484063435	-0.179453277365666
ADAMTSL1	Other	0.864194363662296	0.952829835344422	1.01661580517998	1.0305610710693	0.84511096713728	0.85578360392955
ADAMTSL2	Other	-1.41903009498772	-1.37142282125259	-1.48608285123794	-1.32540113661963	-1.47913743209616	-1.39318110720546
ADAMTSL3	Other	0.0491565425620284	0.0714378585470572	0.0306513832982388	-0.0731319868984143	-0.110715424177553	-0.38471320078804
ADAMTSL4	Other	-0.330497846241304	-0.157788237196354	-0.261604990236688	-0.271999902213811	-0.369908892129138	-0.259600314304948
ADAMTSL5	Other	-0.608779113673201	-0.841139468186367	-0.772349458839283	-0.947853412139814	-0.826740211794432	-0.57881912801518
ADAP1	Other	-0.176867490842922	-0.0562616864946737	-0.0659669154708229	-0.131470587491469	-0.133072490489199	-0.128090569405588
ADAP2	Other	0.00224117567075229	0.0422178890674579	0.106286444156908	-0.0196005168410617	0.229509750482051	0.165539795360347
ADAR	Other	-0.403965031749175	-0.526105821852426	-0.485644329787877	-0.477468897537667	0.0851220034134062	0.198719412278597
ADARB1	Other	0.1926210849731	0.173897829197467	0.271043296712023	0.275110468033135	0.0251749105711558	0.270045872006484
ADARB2	Other	0.322420582677214	0.522725210606425	0.480753338514121	0.510739466009103	0.202043801104706	0.393633816951103
ADAT1	Other	-0.0620778114726954	0.170237091793981	0.0967600105860205	0.0547903318201216	0.052395092114785	0.159265206599425
ADAT2	Other	-1.17192697948387	-1.27604738350077	-1.06284795096837	-1.02680562912357	-0.37844133540647	-0.240558347112595
ADAT3	Other	-0.516315855966473	-0.620976230118738	-0.597100507141756	-0.574434228380419	-0.185529594253752	-0.197535108748147
ADCK1	Other	0.392078799652722	0.369412195930771	0.316176668171701	0.348621656853677	0.252118603076602	0.369004905105382
ADCK2	Other	-0.264846267982693	-0.226118322872342	-0.334456152873528	-0.406862014989457	-0.399258303818345	-0.509839199994267
ADCK3	Other	-0.0710040413897063	-0.0256359966788765	-0.0191978111138434	-0.147235578051008	-0.130150505980801	-0.253838109772235
ADCK4	Other	0.113157915498112	0.273796489745743	0.169186347808104	0.0793354191816313	0.189878184334255	0.182071803917581
ADCK5	Other	-0.499535383292875	-0.517262377483609	-0.617497945749089	-0.416195331140096	-0.612253457137278	-0.591500420301133
ADCY1	Other	0.522161499650728	0.29150641922803	0.367643998705847	0.330465604455404	0.203759175074512	0.174467498108742
ADCY10	Other	0.151255684813084	0.0476616482254325	0.151492575104012	0.0070478931307066	-0.0842265306069436	-0.118818417488258
ADCY2	Other	0.247176773754826	0.26577345898989	0.314066544536346	0.24060571809457	0.0866414458776628	0.198074861024117
ADCY3	Other	-0.304890971477506	-0.467791200024377	-0.248443084627108	-0.300030718079929	0.0319145499109153	0.110547993295125
ADCY4	Other	0.375279209534507	0.307170534897967	0.234380908569612	0.233354803116022	0.291483262952313	0.340869050303749
ADCY5	Other	0.554940752149058	0.373590154552052	0.522239520387662	0.376494200449857	0.296021583556469	0.265441450473677
ADCY6	Other	0.0119921188992866	0.0464979237401905	-0.0370409022361087	-0.0137853653813857	-0.126979164111556	-2.44271936275797e-05
ADCY7	Other	-0.443400742964444	-0.251277835332879	-0.273153564802024	-0.412341807378262	-0.419521965175731	-0.264310708979841
ADCY8	Other	0.32094444592063	0.337296890153331	0.275916570001195	0.329566726037503	0.155085547836892	0.173932612001162
ADCY9	Other	-0.459472492436348	-0.371871400685604	-0.209936426402035	-0.316371659343311	-0.27313379434259	-0.362205434389015
ADCYAP1	Other	0.282400808420916	0.421475380328807	0.321304069138944	0.484798678250182	0.153757526862935	0.173472440971573
ADCYAP1R1	Other	0.491313871864479	0.468307214312824	0.348713339731361	0.319544202336699	0.238099646569669	0.213221938317922
ADD1	Other	1.47961830520807	1.44923654618648	1.61656074674408	1.49689024619635	1.43441828723722	1.35196644593793
ADD2	Other	0.109462839890538	0.0738895809407882	-0.0272624633354955	-0.0094647738246957	0.213321451982433	0.13173425496893
ADD3	Other	0.0888343447226576	0.317620369200496	0.324761392585112	0.40325711833877	0.278770266098657	0.37554215289676
ADH1A	Other	0.395761236610912	0.35056730480958	0.480393106141946	0.461525232311611	0.337774940706258	0.453641855682138
ADH1B	Other	0.22070007218569	0.368498318419462	0.404169401004442	0.253229918579399	0.124348429755943	0.254336229972488
ADH4	Other	0.429264160444404	0.279418909117443	0.390257888114745	0.271699084721716	0.204462696622002	0.302913353781883
ADH5	Other	1.02416184929275	1.00727505836499	0.851282543856821	0.960389015104067	0.956898511281309	1.06470265593967
ADH6	Other	0.326849890552778	0.342114397357169	0.158009222550547	0.384042264899079	0.067889200151985	0.0677540821121398
ADH7	Nonessential	0.449552960418224	0.476059212173791	0.45427280749665	0.40898434387761	0.456583081866288	0.377284419342977
ADHFE1	Other	1.48789090767445	1.44834990176669	1.47764564843985	1.52407523023917	1.39043376470471	1.27002931627651
ADI1	Other	-0.248281435274011	-0.146427837306786	-0.227901190269615	-0.404217412178465	-0.379276352254744	-0.433966959627359
ADIG	Other	0.504596849637004	0.624792735815178	0.505376413974786	0.552812766545114	0.440299958618861	0.452899435923099
ADIPOQ	Other	0.325036996792298	0.33736771028779	0.197605194226194	0.181307747779953	0.0916874868160501	0.191110745677894
ADIPOR1	Other	0.279453498563456	0.23764242100634	0.206160778177219	0.274592336929347	0.00359217841804464	-0.000167135209936893
ADIPOR2	Other	1.16041505881466	1.10491874421298	1.07698067203011	1.02751406585991	0.873323686094461	0.718916474653578
ADIRF	Other	-0.122298028444623	-0.0637361175220565	-0.25880292638825	-0.123898304273544	-0.248606991053563	-0.238489280501774
ADK	Other	0.585728806312391	0.646811615580577	0.533539313887528	0.543115044934928	0.705268508193232	0.887834071496195
ADM	Other	0.192476361074962	0.234795077472919	0.169073667369812	0.272340769059284	0.14347092053964	0.0587571132520518
ADM2	Other	0.288786981519427	0.277777936388176	0.111249182374937	0.102634314307663	-0.0151575208420465	-0.0853455225599871
ADM5	Other	0.262078593606688	0.494271148111994	0.415267457887816	0.397598191167954	0.265036095712468	0.460199685959458
ADNP	Other	-0.20663451239144	-0.105646871150928	-0.100940292005206	-0.168563866564253	0.124474211710543	0.0266009345537613
ADNP2	Other	0.516487230153151	0.465036704661421	0.429101148112925	0.404433990353618	0.199606355929168	0.23553863634351
ADO	Other	0.25402322024328	0.304649504021221	0.168109120052369	0.301344500961561	0.0295294500017023	0.182084824835604
ADORA1	Other	0.214605703313548	0.0931856890215866	0.18622343860086	0.238982715962889	0.14590674986985	0.110059767194535
ADORA2A	Other	0.788695347517963	0.697175110542214	0.804136371657233	0.664932850436314	0.736431743675415	0.941789917613509
ADORA2B	Other	0.0259307153445266	-0.129586886673059	0.0554273800048984	0.108907709405861	-0.0624553180740699	-0.0624008241337254
ADORA3	Other	0.739209720668744	0.795336325534486	0.635929607310413	0.842024236585959	0.575603395278527	0.673004641927461
ADPGK	Other	-0.345235716730372	-0.298205745747591	-0.372092304068457	-0.310007943642672	-0.409783088026609	-0.350126179937109
ADPRH	Other	-0.204562097359257	-0.308514870270565	-0.482019345271695	-0.364051738295303	-0.281167068456828	-0.445607779256224
ADPRHL1	Other	0.431665531307822	0.471340274160444	0.44677755793676	0.403882625781036	0.449434192564269	0.667052605156099
ADPRHL2	Other	0.0786585777930572	-0.146234900014382	-0.0665517901880716	-0.0888468485627087	-0.0935402837063592	-0.106593887425106
ADPRM	Other	0.299086319713412	0.186938834018822	0.295985950320887	0.33419521156209	0.228307861432223	0.262827469498428
ADRA1A	Other	0.151755689962822	0.0822983893568089	0.192022764259526	0.209281342123132	-0.140528675109363	-0.216344686067146
ADRA1B	Other	1.1367043150473	1.19697167609956	1.11951629188459	1.05715585502442	0.882786345016632	1.10389712743252
ADRA1D	Other	0.222227646377692	0.0762616026431931	0.0490605079475364	-0.0773618478331584	-0.0303160776018926	-0.122808964709917
ADRA2A	Other	-0.260040453718337	-0.331822073943509	-0.243125384770792	-0.164232366525364	-0.386837420517029	-0.26357686867345
ADRA2B	Other	0.138239334873748	0.155608792406606	0.0370664243901025	0.0655326531991365	0.0674848285004025	0.213394157312217
ADRA2C	Other	0.358274594040868	0.267120482715341	0.214429477386077	0.232531785499703	0.0704356303681783	0.128614875956311
ADRB1	Other	0.331290286835257	0.126965780500823	0.122653379900474	0.0942458740402877	-0.113601285505862	0.139227239040398
ADRB2	Other	-0.487300759215401	-0.374272681195942	-0.257410190407001	-0.258650762238732	-0.584328333438361	-0.551732081286243
ADRB3	Other	0.830687295367646	0.650236002323957	0.665766065844675	0.757266218099924	0.816448621437605	0.979726634011783
ADRBK1	Other	-0.529214648172615	-0.413455425913224	-0.296684950170482	-0.379512468011799	0.134980957045309	0.0631662306430698
ADRBK2	Other	0.292580119358923	0.541556858041036	0.53697656416492	0.440065996657318	0.4030840508235	0.419249153637504
ADRM1	Other	-0.373506391197752	-0.345569396635602	-0.30868153843995	-0.305039463283963	0.0158096682202626	-0.0276687333526929
ADSL	Other	-1.05621580387903	-1.04626812929644	-0.809049125631433	-0.767473034618873	-0.0360064117449884	0.019602961661326
ADSS	Other	-0.132068918156333	-0.101535451958894	-0.0395040519378115	-0.0827462787426387	0.262044876367767	0.089352977543817
ADSSL1	Other	-0.610682777905437	-0.500038935701331	-0.410962330600445	-0.447108784163131	-0.565531768377356	-0.684598197914926
ADTRP	Other	0.365414697342353	0.179605619222984	0.19228137244612	0.227297868037961	0.117033996142714	0.27809052183475
AEBP1	Other	0.614440891459183	0.761489692502515	0.666368525429286	0.867332097382292	0.852320117792482	0.937399704515884
AEBP2	Other	0.427462713409475	0.218252967029037	0.287515760017097	0.433254293194184	1.06996087712698	1.18341949591235
AEN	Other	0.436485433591259	0.209281781356734	0.230728870388645	0.372209690411498	0.13552949602434	0.221224674012364
AES	Other	0.425450828955537	0.446159543816811	0.391199338338437	0.325185228023544	0.398815514611653	0.3551583584958
AFAP1	Other	0.634263411688356	0.624956684796429	0.54775248968384	0.510049384989545	0.369727730094409	0.324463311016105
AFAP1L1	Other	-0.203255767371765	-0.250990310287265	-0.221779822907452	-0.209811610722739	-0.295247519662052	-0.30621712735089
AFAP1L2	Other	0.484168205484075	0.522676743376444	0.49787439062173	0.473812882398771	0.439866230727317	0.508992751675093
AFF1	Other	0.273669289871947	0.476606296362309	0.40709787049966	0.394890066037594	0.226571200844393	0.157397056789438
AFF2	Other	0.0218125113706739	-0.0230941194488724	-0.0650713168577835	0.171849503826253	-0.252182746238361	-0.232072144905299
