Gene	Category	CCK-81-311cas9 Rep A p2	CCK-81-311cas9 Rep B p2	CCK-81-311cas9 Rep C p2
AGBL3	Other	-0.0998451530177833	-0.0500699451687774	-0.0577235542823167
AGBL4	Other	0.0900461505572571	-0.0775749962166706	-0.087156943027845
AGBL5	Other	-0.106557181020631	-0.0734038562088096	-0.15070684906734
AGER	Other	0.0256638296998001	0.161891671638687	0.122061087314992
AGFG1	Other	0.0218493130044285	-0.0781210796933355	0.0955819099055635
AGFG2	Other	-0.198816414973011	-0.178010302086324	-0.19205871338707
AGGF1	Other	0.033948840035157	-0.0849093248003756	0.109257161986561
AGK	Other	-0.00229619796625002	0.0211555012964939	0.0616662339053395
AGL	Other	-0.0900257487045825	-0.0907364236490257	0.00590609499607997
AGMAT	Other	0.0687318794771569	-0.0954842036442412	-0.0164960390639475
AGMO	Other	-0.0446775104683432	-0.0826172863205437	0.108832911450862
AGO1	Other	-0.252194707204679	-0.0736536799386899	-0.13787210619351
AGO2	Other	-0.0320378334360316	0.071746121515042	-0.0412903654359715
AGPAT1	Other	-0.140845945918343	-0.0935873327879885	-0.111407057294814
AGPAT2	Other	0.0957947639997064	0.0371911113659814	0.0571172908019622
AGPAT3	Other	-0.139395846563033	-0.100805978815596	0.0484032059450191
AGPAT4	Other	-0.114287640308286	0.09363710478835	-0.1331319388539
AGPAT5	Other	0.024501889479419	0.204099014813112	0.184127240409532
AGPAT6	Other	0.0710016325455664	0.185555385045157	0.00039953204790602
AGPAT9	Other	-0.0751179132573537	-0.00845063158277148	-0.212681304792086
AGPS	Other	-0.172143688399098	-0.11570660485139	-0.0707479710408062
AGR2	Other	0.00229823001187912	0.00341720130834	0.0720985395681499
AGR3	Other	-0.045694552081039	0.0727670656887414	0.0735580796044264
AGRN	Other	-0.11530636624159	-0.0532193416905053	-0.0921694638693133
AGRP	Other	0.044582355532491	0.168994708356042	0.0698534868043517
AGT	Other	-0.0605340452852964	0.117899935078273	0.0284976310185299
AGTPBP1	Other	0.137959485056019	0.276406176241976	0.233368288096012
AGTR1	Other	-0.222964789970271	-0.114024903620382	-0.105775794988781
AGTR2	Other	-0.00977531444120205	-0.0045811067093644	-0.0375629699037181
AGTRAP	Other	0.154738583509989	0.217920678663948	0.115374304106483
AGXT	Other	-0.0259852461775634	-0.0676407771205173	0.123496662857093
AGXT2	Other	-0.128350376629494	0.090632578630629	0.111084392476951
AHCTF1	Other	-0.0972540843355834	0.00580105892958138	-0.163644869720346
AHCY	Other	-0.112674258679504	-0.164386812368911	-0.166611481028975
AHCYL1	Other	0.0559957760376953	0.0641797447742545	0.241572538072555
AHCYL2	Other	0.0100584985495975	-0.095493624459884	-0.00319621070121134
AHDC1	Other	-0.0725097310641548	-0.0837079454083134	-0.0205923357862962
AHI1	Other	-0.0314623345321479	-0.0728346790900653	-0.0934748101922694
AHNAK	Other	0.0872638135700081	0.0549153621337841	0.0427523667253038
AHNAK2	Other	0.0562035544896279	0.134151055817545	-0.145829990065507
AHR	Other	0.0672828695991132	0.171316441802985	0.199618666333983
AHRR	Other	-0.0754075229019141	0.121053845780068	-0.0948507966468318
AHSA1	Other	-0.0871841239774475	-0.0914625467724901	-0.228355807182394
AHSA2	Other	-0.100192844573944	0.180992559618249	-0.0793507257513157
AHSG	Other	0.0719981632648105	-0.054077641931167	-0.106795408568857
AHSP	Other	0.159211272350173	0.0115553498209415	0.0254157024600339
AICDA	Nonessential	0.0770599271178857	0.0924827228482229	0.0976599021306503
AIDA	Other	-0.0627364186872881	0.0451299828053099	0.0842788195727915
AIF1	Other	0.0288845964536134	-0.107006756479381	-0.0713023765600367
AIF1L	Other	-0.10581980022381	-0.102973061545896	-0.163864434947826
AIFM1	Other	0.0172621524017467	0.0947574899447179	0.0672182581716882
AIFM2	Other	-0.0136774096757757	0.020150822649749	0.10905229755899
AIFM3	Other	-3.06039127217538e-05	-0.126098679153902	-0.251643684229984
AIG1	Other	0.0495077757919134	0.0943946609610929	0.235604974662503
AIM1	Other	0.0722613398049912	0.127740171291635	0.153415150369578
AIM2	Other	0.0983774139054095	0.163251205116759	0.291361587841887
AIMP1	Other	0.000604167663789457	-0.208788562370599	0.00239356787943057
AIMP2	Other	-0.136654815979237	-0.134643045679159	-0.0572715299101712
AIP	Other	-0.116073533167491	-0.192544893289335	-0.00697296732063402
AIPL1	Nonessential	0.119692823977718	0.157847465022748	0.106051971355092
AIRE	Other	0.140895323951956	-0.00641787919652542	-0.0192772603166993
AJAP1	Other	-0.0517955781833093	-0.127414811771754	0.136097897748088
AJUBA	Other	-0.129344099115557	-0.11443363077958	-0.0451126652682866
AK1	Other	0.0825616656178895	0.0390888642984886	0.153024641254278
AK2	Other	0.108445286643534	0.0550678193500209	0.0300001396399574
AK3	Other	-0.19350609953488	-0.140185274314152	-0.0837146402873801
AK4	Other	-0.0491673150979153	-0.113646531938101	-0.218264766295187
AK5	Other	0.0638975365145671	0.0679192631693448	0.0848893161951242
AK7	Other	-0.015661943303782	-0.0358482007371479	-0.170294567089007
AK8	Other	-0.125753572067204	-0.205381019460826	-0.19119756737489
AK9	Other	-0.0168143855467485	0.0136615035861809	0.0337046712760857
AKAP1	Other	0.0254799632252499	-0.0677564923118848	-0.0375838650616696
AKAP10	Other	-0.0543110462761311	-0.0551172410938107	-0.0524541315249363
AKAP11	Other	0.0400709962979781	-0.0184553148981587	0.0333296231734926
AKAP12	Other	0.0310304326003058	0.0262186112512607	0.0671027402116376
AKAP13	Other	0.0718298904162211	-0.0702875035120862	-0.0221522081911859
AKAP14	Other	-0.0331165757335656	-0.0744351866268514	0.0438134052018183
AKAP17A	Other	-0.217666620426642	-0.248883015155622	-0.144930053524738
AKAP2	Other	0.0214000166516315	0.0905942335296258	-0.0329260375739147
AKAP3	Other	0.119120115796597	0.0743220809008912	0.159205482541647
AKAP4	Other	0.0310836404658855	0.00645115546114505	0.0956519935724163
AKAP5	Other	0.00298958314047122	0.020534588886492	0.133871501666096
AKAP6	Other	0.145332223422354	0.0561451002978702	0.166826098884748
AKAP7	Other	0.0728000246090241	-0.0804749203820023	-0.102141279757344
AKAP8	Other	0.118046713846746	0.0167020369251668	-0.0456046687697398
AKAP8L	Other	0.0592567910884288	-0.145112961820693	0.0317015843704947
AKAP9	Other	-0.0731452444945128	0.00391324206206495	0.0574913359736265
AKIP1	Other	-0.19050338326372	-0.0574012837708547	0.101145151431615
AKIRIN1	Other	-0.112892295511146	-0.0513550544049657	-0.0784623611634208
AKIRIN2	Other	-0.387565919729867	-0.541931194956328	-0.400268295192619
AKNA	Other	0.0253735089714979	-0.120771660605609	0.0116266013489451
AKNAD1	Other	0.0307253462978444	-0.0260803612156271	0.110831030112602
AKR1A1	Other	-0.0956170349646276	-0.134334675977112	-0.308025717101001
AKR1B1	Other	0.361246869524686	0.102470710414115	0.247611147761704
AKR1B10	Other	-0.0841969595251718	0.0681863761554307	0.00591108665897613
AKR1B15	Other	-0.0089548069259742	0.0832768983977615	0.0295127163695139
AKR1C1	Other	0.074901268410748	0.0817319409518107	0.0559480106433798
AKR1C2	Other	0.172068064457269	0.164186849858789	0.0510103494086305
AKR1C3	Other	0.0630865649694936	0.0747563746455107	0.1563991599645
AKR1C4	Other	0.0479169745633714	0.0158187283741228	0.0723630922129987
AKR1D1	Other	-0.0023425776910167	-0.0413203213191203	-0.0997419007837437
AKR1E2	Other	0.165381019965663	0.115506942414705	0.00140439949152349
AKR7A2	Other	0.00340780667247825	0.0715049426052355	-0.129850009922475
AKR7A3	Other	-0.230003440792303	-0.110725240908522	-0.0458004569926898
AKT1	Other	0.090558898693614	-0.0899109401026512	-0.0690620673891952
AKT1S1	Other	0.134703926584927	0.266668273847074	0.148261964859403
AKT2	Other	0.074436535352608	-0.0752601598518159	-0.0412622800158875
AKT3	Other	0.190683299402128	0.0237897399333302	0.0619850673835133
AKTIP	Other	-0.126344947611507	-0.103266381950045	-0.143905812201802
ALAD	Other	0.0656783412522074	0.0964491989195217	0.0548078436725759
ALAS1	Other	0.0596730824193747	0.0815975217690121	0.00700290835097401
ALAS2	Other	0.153031031838498	0.00529275546005825	0.170105130879512
ALB	Other	0.0570435344650406	0.156964876791725	0.105540860196838
ALCAM	Other	0.0602253883531675	0.133245530213527	0.140682454815661
ALDH16A1	Other	0.203689829738307	0.263618037096206	0.0740078417831246
ALDH18A1	Other	-0.296267116249276	-0.303359399674229	-0.475158747042001
ALDH1A1	Other	-0.121522877814025	-0.120885978485414	-0.0380675939118361
ALDH1A2	Other	0.00197306774984846	0.0664858309242936	0.04658628981567
ALDH1A3	Other	0.176084292992476	0.121266389353172	0.0262279837200762
ALDH1B1	Other	-0.0211669985158093	-0.0994000547603119	0.0331817716307877
ALDH1L1	Other	-0.250247884462819	-0.108997637041951	-0.231872480459597
ALDH1L2	Other	0.0958562351921763	-0.000935674630349714	0.0392518948172766
ALDH2	Other	-0.147966081778256	-0.070119619257297	0.00405575385454793
ALDH3A1	Other	0.0561686797308563	0.060982662669814	-0.136016463597596
ALDH3A2	Other	0.0734121022844509	0.00307807377499228	-0.0359641392929556
ALDH3B2	Other	0.0434423741830706	-0.0796427020394904	0.070158214493529
ALDH4A1	Other	0.167457921138918	0.110639313385443	0.151350330138828
ALDH5A1	Other	0.0793391881855386	0.169132967638592	0.0727507596300626
ALDH6A1	Other	0.186655808418917	0.129426944230127	0.109321111112794
ALDH7A1	Other	-0.0418801168018831	0.0975393854834428	-0.0581978330696433
ALDH8A1	Other	-0.0369673466583046	-0.162402555560921	-0.0689279848899982
ALDH9A1	Other	0.205536671354147	0.205565688127535	0.260088329416586
ALDOA	Other	-0.201207401071884	-0.0479117844338037	-0.159291127727665
ALDOB	Other	0.0713497858549232	0.134110467717383	0.112346221525261
ALDOC	Other	-0.0640561125599576	-0.0416717828182896	0.0785032385754981
ALG1	Other	-0.0125641132114832	0.126791382608825	-0.0558530537276937
ALG10	Other	0.0806751385626778	0.113481052425066	0.199525202016873
ALG10B	Other	0.26311208874257	0.111532243319809	0.140947648130052
ALG11	Other	0.0850901270112105	0.0396890203023292	-0.138015212917378
ALG12	Other	-0.0815375586888639	0.153931923585558	-0.162429297699824
ALG13	Other	-0.120120475966808	-0.0255452374053463	-0.00376030042193519
ALG14	Other	-0.320259833627973	-0.255407516708347	-0.46732334524323
ALG1L	Other	-0.2633031470894	-0.354678396786137	-0.281479391005322
ALG2	Other	-0.177955915070197	-0.0529592365973786	-0.116905614624985
ALG3	Other	-0.091669830862368	-0.110513454752466	0.0921564289283243
ALG5	Other	-0.177611111013867	-0.0241306507410905	-0.116592289455728
ALG6	Other	-0.0040864702606786	-0.0623247433693665	-0.0511201076580053
ALG8	Other	0.0637323980440259	0.0783811625622846	-0.038926890419789
ALG9	Other	-0.237117809142641	-0.161893361762782	-0.201528824349219
ALK	Other	-0.0198392335100219	-0.0658420498062514	-0.256478539289438
ALKBH1	Other	0.101869626162867	-0.0153289657294875	0.0655673970352891
ALKBH2	Other	0.0517824739300295	-0.00932217247874811	0.207251948770899
ALKBH3	Other	0.047324471386559	-0.00463490830891175	-0.06104074342677
ALKBH4	Other	-0.0953783450371507	-0.272429638785577	-0.0880319948845469
ALKBH5	Other	-0.387190512432183	-0.212332878649931	-0.435005554730964
ALKBH6	Other	0.0423615770591067	0.0848732486551386	-0.0742962088796905
ALKBH7	Other	-0.039007302314455	0.0437064861596577	-0.219793571607187
ALKBH8	Other	-0.0721654331274946	0.0831159009484804	0.0128634506784159
ALLC	Other	0.0215039421108231	0.0530879873200175	0.0544143317957545
ALMS1	Other	0.137271359043596	0.254570416155709	0.230240339529838
ALOX12	Other	0.319260498470739	0.204802574143198	0.330660057637648
ALOX12B	Other	0.0538004011824837	-0.0423089376809334	0.172539092380668
ALOX15	Other	0.0196404035663013	0.0556197101858516	-0.148889373717781
ALOX15B	Other	0.273890111565202	0.196327169882278	0.270866363773145
ALOX5	Other	0.0406794443177187	-0.185703231149331	-0.086179465965017
ALOX5AP	Other	0.277950765280122	0.22856190550458	0.142167133927169
ALOXE3	Other	-0.0839349108080625	-0.00127085080793538	-0.023278208016142
ALPI	Nonessential	0.0936412251223183	0.218763616138878	0.309364830190575
ALPK1	Other	0.158167959034056	0.139017777153835	0.0750952025035152
ALPK2	Other	0.158108818636465	0.0884674273126188	0.225051352554328
ALPK3	Other	0.190999351735817	0.226201938652311	0.242042295076104
ALPL	Other	0.108671989672628	-0.0260646861032371	0.151459100656977
ALPP	Other	0.20794596315608	0.214338243345334	0.121032866546033
ALPPL2	Nonessential	0.0128437228678418	-0.105772617255617	-0.0788168925110612
ALS2	Other	0.0118188052340793	0.103013659716076	-0.0144757427924305
ALS2CL	Other	0.0973085407329145	0.0275885987663599	0.0766572740875687
ALS2CR11	Other	0.0971029148534309	0.168399801975858	0.1751834136256
ALS2CR12	Other	-0.121803473050534	-0.0580130161462771	-0.123063679161204
ALX1	Other	-0.0669346105151588	0.0702174374580695	-0.0441634264380416
ALX3	Nonessential	-0.00987772992809785	0.0395123877487662	-0.0983181200586061
ALX4	Other	0.00664406292179809	-0.0407262579840402	0.10667582810279
ALYREF	Essential	-0.334698422672673	-0.255779278341324	-0.511367700497302
AMACR	Other	0.0893126157432001	0.0389822325399575	0.0531881610074033
AMBN	Other	-0.00103884627436623	-0.12987560869681	-0.0912926300466221
AMBP	Other	0.135111794346158	-0.0719915621287172	0.225770795130595
AMBRA1	Other	-0.207367727160415	-0.138827686495094	-0.175078699883979
AMD1	Other	-0.0648342010757977	-0.0766231402096261	-0.0125415541220745
AMDHD1	Other	-0.0215518773083883	0.0480115921182706	0.0377463825534124
AMDHD2	Other	0.120559130727358	0.0308315684135134	0.062573652130393
AMELX	Nonessential	0.149794220404983	0.0795974285496555	0.0504964772260478
AMELY	Other	0.112431078147175	-0.0975423571639401	-0.0503401251108306
AMER1	Other	0.162018232983368	0.203803379751413	0.159786462147867
AMER2	Other	-0.0556453474573704	-0.15802454510585	-0.0053864982343009
AMER3	Other	0.0988290170752867	-0.0807577756984435	0.0294000449142919
AMFR	Other	-0.0215567355438317	-0.204254463598057	-0.0529370296065033
AMH	Other	0.0318557343220169	-0.138586896733637	-0.0252677765736302
AMHR2	Other	0.0360252489049492	-0.0916406697121597	-0.0718988022374648
AMICA1	Other	0.0344521943498929	0.00697979373297994	0.105572316343886
AMIGO1	Other	0.224617048755266	0.207793343728371	0.12606681923238
AMIGO2	Other	0.0347189534147367	0.0400639043849149	-0.0520317245252492
AMIGO3	Other	0.0459178819015644	0.184393001242772	0.040551077604088
AMMECR1	Other	0.0908355964071711	0.0822067190911824	0.0361701809819559
AMMECR1L	Other	0.0293093681000768	-0.0711525776759638	0.0830804071018171
AMN	Other	-0.0107465377705269	0.0438779933391489	0.0151039188963451
AMN1	Other	-0.277667008634217	-0.166807313794945	-0.120868219219647
AMOT	Other	0.179891455185882	0.162868679712872	0.177413299390434
AMOTL1	Other	0.221467760963313	0.204849940053151	0.147345090639999
AMOTL2	Other	0.0843999531279054	0.115739351729788	0.135233285050708
AMPD1	Other	0.0738611232321937	0.0837134830227569	0.120627634764539
AMPD2	Other	0.120172959267946	0.135904651048764	0.151005095416911
AMPD3	Other	0.0470179748058044	0.0454179665469791	0.0539088529821867
AMPH	Other	-0.114127593455373	-0.172519037174243	-0.192175079398828
AMT	Other	0.0821460502838839	0.0642171844102739	-9.09465804063703e-05
AMTN	Other	-0.0589682488733553	-0.034161335360364	-0.00826201600282261
AMY1A	Other	-0.229249623605718	-0.144485156389079	-0.206457434891368
AMY1B	Other	-0.229249623605718	-0.144485156389079	-0.206457434891368
AMY1C	Other	-0.229249623605718	-0.144485156389079	-0.206457434891368
AMY2A	Other	-0.191342421253054	-0.164974568540049	-0.080206290923638
AMY2B	Other	-0.156850187921992	-0.118256713279632	-0.152248168557272
AMZ1	Other	0.0264595507391261	-0.0972409179510712	-0.108132163447505
AMZ2	Other	0.0501906258869611	0.00494172414072647	0.037283029685803
ANAPC1	Other	-0.0851600351404366	-0.10012281892047	-0.0141319811348872
ANAPC10	Other	0.036556041793185	-0.0787913882575713	-0.165457667188719
ANAPC11	Other	-0.449544769382449	-0.606152568419416	-0.583715673677946
ANAPC13	Other	-0.381448812530901	-0.254089326435991	-0.219143973933407
ANAPC15	Other	0.0100729108692987	-0.0016194043895022	-0.16550654920453
ANAPC16	Other	0.137658205794711	0.0773893008202415	0.0793851562251863
ANAPC2	Other	-0.348213601266076	-0.492697358341281	-0.231984159636794
ANAPC4	Other	-0.163935848567586	-0.0781904421000817	-0.176014476436216
ANAPC5	Other	-0.273392638901122	-0.268611695687729	-0.166477068211738
ANAPC7	Other	-0.163515732773302	-0.118179182612763	-0.0418518133257122
ANG	Other	0.13747322570062	0.0917537242072291	-0.0474194243600798
ANGEL1	Other	0.0129503218776428	-0.0887249675004094	-0.0342399979524332
ANGEL2	Other	-0.111147701863091	0.00588136868720113	3.80703345205236e-05
ANGPT1	Other	0.135255799483143	-0.13477810789298	0.132892148166966
ANGPT2	Other	-0.0398872399069417	-0.0435710348586502	-0.00561517260028255
ANGPT4	Other	0.164861503162862	0.194311057897571	0.245352574486032
ANGPTL1	Other	-0.113487928422516	-0.098024256447566	-0.200730374986234
ANGPTL2	Other	0.11927630953604	0.0169428133541902	0.142167795277852
ANGPTL3	Other	0.0812890106322851	-0.0314878446660061	0.0430187632804198
ANGPTL4	Other	0.0737085980577691	0.152760742890643	-0.0809653699197597
ANGPTL5	Other	0.0468804786890118	0.104762459152886	0.0735358028436448
ANGPTL6	Other	-0.0529192863045279	-0.0900451148397405	0.0513608184144199
ANGPTL7	Other	0.0878139802322031	-0.000882881108275224	0.0545336634831785
ANHX	Other	-0.0167732848008763	0.100478765052558	0.0260091009877009
ANK1	Other	0.0969648416529266	0.171142244749907	0.225325420357291
ANK2	Other	0.221400050960616	0.247910868846529	0.220010356893731
ANK3	Other	-0.102312969379174	-0.238954523993987	-0.245081094239291
ANKAR	Other	0.213313564442887	0.194309384804893	0.178514023502867
ANKDD1A	Other	-0.197195575494313	-0.0333827399137051	-0.0726281585672648
ANKEF1	Other	0.211348778976173	0.0454150354796738	-0.0448340669698776
ANKFN1	Other	0.15526406786591	0.0675229044579394	0.0165122470094134
ANKFY1	Other	-0.0385955675578381	-0.109806093565473	-0.0606940429920586
ANKH	Other	-0.0695535806650888	-0.0515086892880022	-0.0858533851648614
ANKHD1	Other	-0.0723987097593078	-0.0954681309517321	0.0231006280218431
ANKHD1-EIF4EBP3	Other	0.0431284247302636	-0.0375438352783977	-0.186981455504367
ANKIB1	Other	0.0672635373929881	-0.0991215599957744	-0.16336120886771
ANKK1	Other	-0.0263357959348189	-0.0440766126899589	-0.033643469042844
ANKLE1	Other	0.0810413498322803	0.127463373390703	-0.110709424802476
ANKLE2	Other	-0.503935133056121	-0.366568242639282	-0.404862687903888
ANKMY1	Other	-0.00739086462346356	-0.0167585985512378	0.0514216493626846
ANKMY2	Other	-0.109471913081807	-0.0807578441942178	-0.176140216460642
ANKRA2	Other	-0.0979022135803709	0.106970612877852	-0.0648556413974917
ANKRD1	Other	0.112646922207464	-0.163058626586229	0.0166418711477653
