Gene	Category	CCK-81-311cas9 Rep A p2	CCK-81-311cas9 Rep B p2	CCK-81-311cas9 Rep C p2	pDNA_0	pDNA_2
PSORS1C1	Other	0.628765408058525	0.653939390557504	0.675474169709376	0.577174998730883	0.659277006397073
PSORS1C2	Other	0.599488728655448	0.576584785211426	0.55052220867067	0.512243093487464	0.53328282516943
PSPC1	Other	-1.0443919781182	-1.13767544984121	-1.30693675649163	-0.711605567309105	-0.613985822382778
PSPH	Other	1.04042625271122	1.13667471793161	1.02317681312268	1.258555539349	1.01911554258758
PSPN	Other	0.420815544444954	0.311961684186008	0.356938459078974	0.153304430903153	0.17667014538272
PSRC1	Other	0.456669708048484	0.175974539466339	0.30621179133343	0.119524042533594	0.203287205134663
PSTK	Other	-0.320499206004375	-0.492163285540974	-0.561785342251171	-0.180324929254671	-0.42504444419824
PSTPIP1	Other	0.00283034550887468	0.139460624975788	0.164840002177026	0.124192993938452	0.177207308045389
PSTPIP2	Other	0.352179382170729	0.28570117567375	0.0732061267619817	0.0141921477401981	0.0492641094713711
PTAFR	Other	0.901258196557712	0.814243636563542	0.823033604093772	0.778918714822784	0.799410966521263
PTAR1	Other	0.709990429142525	0.641409691826754	0.60016333737834	0.512377705173589	0.716041288254362
PTBP1	Other	0.418862363051991	0.255390017933737	0.328153428431476	0.307898525467974	0.454982123440717
PTBP2	Other	0.772888673371506	0.684288130821031	0.808277682521619	0.719968642917739	0.615429529826742
PTBP3	Other	0.950755938061373	1.01592483217187	1.00458813118873	1.17337360673747	1.08842557495572
PTCD1	Other	0.564899936676025	0.464203870010658	0.560482836792093	0.473623569144395	0.51103617141212
PTCD2	Other	0.534948184439952	0.463463970917616	0.450576331201219	0.67204334849609	0.56382401284429
PTCD3	Other	0.0846224450214309	-0.0461048154156843	-0.0589883525453762	0.067108458876153	0.00569774687799996
PTCH1	Other	-0.502568603221793	-0.626315167365308	-0.526547861898645	-0.585783745106751	-0.643997168412044
PTCH2	Other	0.0538831319000261	0.169967773223777	-0.0457482462419483	0.141788135370372	0.228933302230712
PTCHD1	Other	0.730310022547062	0.907649528529605	0.94395066755895	0.792788751855607	0.838733612085601
PTCHD2	Other	-0.29441024949689	-0.339294785917755	-0.296543930255323	-0.297648786313982	-0.517138889552898
PTCHD3	Other	-0.191286050735529	-0.0372200394825608	-0.0892598122125127	-0.0622342380702878	-0.149722839248012
PTCHD4	Other	-0.411087441613404	-0.307217750220897	-0.320830769597628	-0.355016701959646	-0.50052250393215
PTCRA	Other	-0.0518032005753295	0.0112408006632641	-0.0203940763396117	-0.220417950485709	-0.123867895896946
PTDSS1	Other	0.945786034963289	0.840385613900006	0.886738393209407	0.910896133297077	0.98095328354224
PTDSS2	Other	0.311079531100352	0.153199524438513	0.149695966882371	0.176891067645993	0.242909381442882
PTEN	Other	0.653182237525406	0.629597132705076	0.457692964783787	0.533244194830964	0.515672268093607
PTER	Other	0.168290339080482	0.264410127789542	0.0718342570941899	0.0977484910143117	0.0570676240096143
PTF1A	Nonessential	-0.065503892048884	-0.095038087024742	-0.00847506539058564	0.0843489741578495	-0.379569098825064
PTGDR	Other	0.226226044792941	0.182288443558746	0.250323198665938	-0.00398570609021356	0.11328687654861
PTGDR2	Other	0.143061832992576	0.168422622012727	0.198258678334219	0.0342441841328506	0.0921631219757111
PTGDS	Other	0.265076015245525	0.104225698605423	0.161688236962294	0.0727050697507488	0.0482421841915773
PTGER1	Other	-0.341722490795852	-0.345615235829554	-0.282388725198798	-0.479894025075193	-0.362984046184035
PTGER2	Other	0.650529568992585	0.549299016390932	0.679357550966546	0.461732539010213	0.704742290065631
PTGER3	Other	-0.461256751890913	-0.487551771522556	-0.414896180864028	-0.355122187884666	-0.360863097612206
PTGER4	Other	-0.00520628155037831	0.0973365824850554	-0.0258739547666192	0.0779447764763831	0.135535575805133
PTGES	Other	0.0988995024292554	-0.118018757485741	0.142000236259359	-0.0378994893956106	-0.0318129375910641
PTGES2	Other	0.381021179379595	0.270566469063063	0.244389189518605	0.417634926127511	0.418318776450096
PTGES3	Other	0.764369143858593	0.597166846634064	0.639180648198425	0.707675023865803	0.905184429788234
PTGES3L	Other	-0.411031909737511	-0.463798446113402	-0.389414139327869	-0.262813876036803	-0.239912900767296
PTGES3L-AARSD1	Other	0.70561838740428	0.672620144069898	0.641383147823823	0.839072737882408	0.784946037346765
PTGFR	Other	0.966716665346598	0.910751923405869	0.996519655293096	0.802245388864884	0.823554696763922
PTGFRN	Other	-0.0998222260943735	-0.234705163250191	-0.320780469315373	-0.29348360830977	-0.282619267098375
PTGIR	Other	-0.367279519337514	-0.456590857319206	-0.341814291532583	-0.528577592592496	-0.571314040877359
PTGIS	Other	0.128574090243213	0.0234040519242176	0.0321890639481277	0.123254726426585	0.197663679979127
PTGR1	Other	0.700485942823944	0.820030143549176	0.578692165236611	0.585123091364766	0.777130174191239
PTGR2	Other	0.466427319803848	0.355172734823168	0.541157927351581	0.442716470492885	0.464608205134901
PTGS1	Other	0.608160158219793	0.475320052942017	0.447845267500709	0.368173356004747	0.444197270989967
PTGS2	Other	0.651885434646489	0.645527182334909	0.499772412277428	0.571688975850069	0.494984056067366
PTH	Other	0.633726174241606	0.642265415895842	0.604941382248103	0.571335253410151	0.62933115295206
PTH1R	Other	-0.139580030700899	-0.00486207202415598	-0.0614930465076194	-0.197096443388532	-0.234210654417716
PTH2	Other	-0.0200245595530709	0.0702230217711519	0.0608933497029858	-0.0959032986129187	-0.0210388712662406
PTH2R	Other	0.381507019416589	0.5118413572709	0.362779050770493	0.451681485804889	0.571295832106873
PTHLH	Other	0.320716744898119	0.19223095496614	0.336968370163153	0.0772481171121618	0.00529718370301485
PTK2	Other	0.61033346156007	0.525255966984635	0.61147396528353	0.671290842874311	0.681906772366961
PTK2B	Other	-0.328920885242322	-0.273913312712024	-0.227298241150466	-0.215468972760211	-0.2142090775606
PTK6	Other	-0.91771803461116	-0.776710851290432	-0.895881404434632	-0.84491322401973	-0.848705379884963
PTK7	Other	0.733062226390607	0.657220213992553	0.815059520068501	0.71977141223063	0.741974077948239
PTMA	Other	0.251997297362965	0.224910381781455	0.123022361560398	0.372055440406316	0.414715870061211
PTMS	Other	-0.0993973777891708	-0.146099127885972	0.0177635386201551	-0.193215987881952	-0.0979846125609981
PTN	Other	0.124604385345695	0.195698523420556	0.0858489275122835	0.0520636290097383	0.105516371856374
PTOV1	Other	-0.48582917548866	-0.40226066546977	-0.448117642294038	-0.122136429251021	-0.378132055892417
PTP4A1	Other	0.868948676028764	0.879432617018073	0.872158006703824	0.610481196375161	0.790935536256757
PTP4A2	Other	0.0720074802663414	0.1281232512089	0.234827977474631	0.218181088877467	0.354957867343222
PTP4A3	Other	0.0633503439012705	-0.12889872568038	-0.0984549512861419	-0.286703310166243	-0.208669957258155
PTPDC1	Other	0.0097760864566655	-0.034516244945263	-0.19238851314903	-0.051872275409161	-0.00982974043808155
PTPLA	Other	0.178860711554169	0.203085092623713	0.101176539679079	0.0500808193329771	0.110847741287154
PTPLAD1	Other	0.246725594566182	0.184297675186633	0.194361478265532	0.394491892186388	0.223171893767974
PTPLAD2	Other	0.166570176252663	0.0266181316528996	0.00156052807138203	0.178008873142941	0.102066967841623
PTPLB	Other	0.278412649385823	0.213673962097967	0.207200298710875	0.491453489693313	0.433114507241196
PTPMT1	Other	-0.902487362891421	-0.910763697109685	-0.84039925787101	-0.807563244832451	-0.695236238118282
PTPN1	Other	0.318365177672737	0.253370887738283	0.150919909873683	0.196281303358484	0.154540083745517
PTPN11	Other	-0.145903634188988	-0.174308672373244	-0.14885082685281	0.0722983157134329	-0.109386649684046
PTPN12	Other	-0.0499089712882156	0.0465905128643243	-0.0190996041168927	0.00965371731575362	0.0333247812677986
PTPN13	Other	-0.210501867072676	-0.366685177234035	-0.309635772751063	0.154546798073361	-0.0330852349809502
PTPN14	Other	0.359448974742913	0.281335277921045	0.438763578834515	0.17192209771835	0.219357268888563
PTPN18	Other	0.120534400108454	-0.0831215725302186	-0.133498450665514	-0.0528966700244303	-0.163373121644528
PTPN2	Other	1.15329779511274	1.14031311483456	1.05141589227838	0.758059873249888	0.930934252256022
PTPN20A	Other	1.71789873174074	1.56375495748353	1.67026384055144	1.69303518780732	1.72001630558564
PTPN20B	Other	1.71789873174074	1.56375495748353	1.67026384055144	1.69303518780732	1.72001630558564
PTPN21	Other	0.113429382465322	0.0324333705132377	-0.0194261004894911	0.115590553736993	-0.0625539761860931
PTPN22	Other	0.747130597734341	0.678015526761067	0.700092813415321	0.664153433722067	0.673669187661951
PTPN23	Other	0.237408300101519	0.196766838767353	0.0775455223714185	0.337513952564905	0.468567552536583
PTPN3	Other	0.0253966544374507	-0.225737822375805	-0.0659159739577918	-0.0914169619865737	-0.0951940532474857
PTPN4	Other	0.391608272234145	0.300503988594148	0.313538193646295	0.278406193946763	0.392425440193111
PTPN5	Other	0.511058167952506	0.443486225306558	0.485990588776871	0.313073502295549	0.243911611217248
PTPN6	Other	0.75554451119288	0.627852543196194	0.724080228690818	0.698164594161651	0.679392803394742
PTPN7	Other	-0.0403072833632143	0.1162085299859	-0.00272791036803968	0.232461780550717	0.16993261825615
PTPN9	Other	0.0155840718900256	0.14625086473889	0.134207651858449	0.00947224272910803	0.06425274078165
PTPRA	Other	0.750860856117138	0.75391546488242	0.82865374137482	0.698492661639243	0.603752209201238
PTPRB	Other	0.33000046686561	0.210146957293079	0.24737550347329	0.287218920182819	0.141080861565815
PTPRC	Other	-0.566547666833995	-0.402495679240753	-0.453477978435743	0.41124418100919	0.214365992484949
PTPRCAP	Other	-0.210577337803124	-0.0958729508176505	-0.0732238724557613	-0.273483994034955	-0.17552460805753
PTPRD	Other	0.0274504898501194	-0.115013704765432	-0.0379065630032356	-0.0292657882732132	-0.142831346211511
PTPRE	Other	0.383163810365065	0.162373447167738	0.148814713038814	0.134982166199682	0.129783351335976
PTPRF	Other	-0.965689055366496	-1.02486361890785	-0.906716362416754	-0.744112377750306	-0.770172260870371
PTPRG	Other	0.0906845139761657	0.110114878136318	0.110292026441968	0.223061217847693	0.195647760399655
PTPRH	Other	1.11662708496576	1.15781100135689	1.16267965703798	1.10756728593425	1.09548549927124
PTPRJ	Other	0.940574976344139	0.849828626844771	0.835379430206106	0.915450908131551	0.848951302836345
PTPRK	Other	1.1470436434188	1.14984484815018	1.14979630134501	0.940275633228616	0.91539436378751
PTPRM	Other	0.853562819681199	0.870920968082146	0.846257547503695	0.920608306353415	0.884067584455937
PTPRN	Other	0.823426122736527	0.810054805687109	0.856702790847207	0.765780780908349	0.743119050728496
PTPRN2	Other	0.442994851406872	0.441820006561025	0.380524913232924	0.116691939279029	0.179395190457787
PTPRO	Other	0.339216384554585	0.194849790325751	0.333792775177706	0.343614870481039	0.343296964177676
PTPRR	Other	0.268381490932673	0.41140638957492	0.367340173089107	0.369991692194291	0.310477461815576
PTPRS	Other	0.243556214468868	0.274071589307415	0.212226497397149	0.158355695106934	0.160803965472081
PTPRT	Other	-0.231774433515064	-0.187807171541612	-0.0884416227311094	0.16215186836386	-0.00720206149630549
PTPRU	Other	0.060686911501584	0.071437157530199	0.0957320298235704	0.111516418679453	0.135667063053592
PTPRZ1	Other	-0.649074170409494	-0.70931137192017	-0.680918508221789	-0.508953080341051	-0.701959580797677
PTRF	Other	0.0637559524551217	0.0327401311272772	0.0484853687891355	-0.030834725366348	0.0573814108025236
PTRH1	Other	-0.137067519553928	-0.0915700118014977	0.0113334396146209	-0.0242108167848889	0.169976963425635
PTRH2	Other	0.600314974653377	0.516513952173979	0.714493593974843	0.547709390241647	0.564365292120611
PTRHD1	Other	-0.117895716632355	-0.219382141109545	-0.337135177743174	-0.182810447832847	-0.183358311465412
PTS	Other	1.04329544880892	0.998536045956273	0.85621482280802	0.826086362784155	0.873471579460935
PTTG1	Other	0.221050067240353	0.197726699206873	0.0514451421200825	0.355277534312174	0.23549899158419
PTTG1IP	Other	-0.619757216645639	-0.611378697578968	-0.473958676870162	-0.675202362780612	-0.714046984328312
PTTG2	Other	0.420052377911828	0.29020804951659	0.231025947281706	0.414970059007056	0.271411856815407
PTX3	Other	-0.698950887054579	-0.740384236138519	-0.731954227026629	-0.73958330929884	-0.722761484866406
PTX4	Other	-0.105579592598023	-0.0862998256361685	-0.207567057972868	-0.0623955088838393	-0.12284661234224
PUF60	Other	-0.525814217109832	-0.419482520096596	-0.493752679685025	0.0952035464962889	0.0727787639683296
PUM1	Other	-0.348327195113608	-0.234881807600671	-0.282745747534379	-0.168840435314727	-0.317680184613673
PUM2	Other	-0.0692628331379836	-0.300713805861583	-0.268945274375742	-0.0523069256518666	-0.0278424973979395
PURA	Other	0.138514476999634	0.101224695991816	0.244749009196401	0.173533167692804	0.0911262796566816
PURB	Other	-0.171038520528819	-0.15523977545871	-0.203207941994887	-0.376701200208176	-0.642486769302001
PURG	Other	-0.326867668123752	-0.342695844026147	-0.265412864704788	-0.391030218737682	-0.369125717130156
PUS1	Other	-0.508125402062489	-0.532689719227196	-0.400319954992982	-0.235354190150693	-0.361718749638254
PUS10	Other	0.639411759362913	0.587683785713959	0.61714132796686	0.612455280330501	0.592224946868347
PUS3	Other	0.411200887349314	0.443721385209264	0.410467411657048	0.233380955030511	0.191370753102983
PUS7	Other	0.260081277046029	0.260256083487172	0.230976785390279	0.422852596776146	0.329091675718471
PUS7L	Other	0.565451561346264	0.658676303363028	0.543631732649489	0.673411648683389	0.535435080416578
PUSL1	Other	0.151388306357097	0.0766476889688425	0.0378679666592432	-0.0734366949434137	-0.136661359333636
PVALB	Other	0.208085637900122	0.135157862691083	0.165695743514952	0.0714412985496901	0.250127741458684
PVR	Other	0.767949167958752	0.865864514535121	0.759331670659403	0.672815585490146	0.782600759475129
PVRIG	Other	0.0915536256248492	0.150341587318021	0.0665859275606354	0.146285089744634	0.201215874555078
PVRL1	Other	0.22643506755822	0.142029160658391	0.281673777478205	0.178671562294813	0.0676459992915996
PVRL2	Other	-0.357686073382289	-0.16030233225287	-0.561806578616495	-0.222303258001156	-0.342930496327327
PVRL3	Other	-0.0383730015976868	-0.0918933258094914	0.105417540012641	-0.253255181764251	-0.220900562111927
PVRL4	Other	0.784155462663069	0.865676062510646	0.859901019460144	0.625983429163449	0.770198835919053
PWP1	Other	0.00340197759184774	0.25947766213618	0.161987478050815	0.31306052748509	0.354764596272793
PWP2	Other	0.212388462688739	0.19084962404123	0.318893216378849	0.404516290739407	0.394761182108829
PWWP2A	Other	0.536886907841198	0.417963153850573	0.421211764301735	0.382916341197552	0.494040347563011
PWWP2B	Other	-0.0204100605194365	-0.0208850655603408	0.0850654295755161	-0.146936435504434	-0.00953588935652533
PXDC1	Other	0.279962117270785	0.25658022728691	0.172961432276737	0.138947695030763	0.282758569099006
PXDN	Other	0.0895780015813404	0.0468043122929555	0.135712005205562	-0.117755117181655	-0.0307634024443987
PXDNL	Other	0.393755505608791	0.204564156477422	0.347093265289992	0.229503621616205	0.182296650762537
PXK	Other	0.753747784556528	0.716848162293623	0.843846426074963	0.449834529074733	0.582935930284366
PXMP2	Other	0.384401507207214	0.173087204416232	0.176796996290132	0.216500111542214	0.152802633434893
PXMP4	Other	-0.602018448686957	-0.48370867745243	-0.453681978693756	-0.264472368458962	-0.512742185784587
PXN	Other	-0.160436193603127	-0.063476494752242	-0.180546843466472	-0.18185225515775	-0.247704112810111
PXT1	Other	0.0594275535437734	-0.00949263750561643	-0.234232876415163	-0.174671563473659	-0.145289058815799
PXYLP1	Other	-0.191019694360023	-0.237278511312318	-0.0997260185396251	0.2513667277841	0.11015473479515
PYCARD	Other	0.0445167182238912	-0.0637245315319387	0.0544219936624914	0.341263167904078	0.0230422300129013
PYCR1	Other	0.553341867446993	0.439341176650813	0.438217685106164	0.616327521594181	0.690902969493063
PYCR2	Other	-0.0929499471748475	0.129473484672108	0.016294563079816	0.495682350382855	0.203918085476256
PYCRL	Other	-0.374927939523662	-0.495996493166624	-0.368204895809443	-0.37020795649571	-0.366807879103271
PYDC1	Other	0.302587087278816	0.18263620640301	0.265163133341136	0.175105507354545	0.207767986690354
PYGB	Other	0.329657550065216	0.382321091333391	0.332965316333912	0.374197940560926	0.336246703773162
PYGL	Other	0.503813818971479	0.43011338091796	0.256280916336012	0.387555693570629	0.47100899717199
PYGM	Other	0.127390314194859	0.186230716153403	0.0504634799289022	0.235839290261123	0.339774347595031
PYGO1	Other	0.261367273630328	0.326182735420838	0.220689600092776	0.233199053184642	0.245404185808746
PYGO2	Other	0.393196213677922	0.264178134873306	0.267709622988461	0.328315936669226	0.252111513980699
PYHIN1	Other	0.137043647643835	0.0927714009396614	0.128189142845627	0.114500220719274	0.0128691282079932
PYROXD1	Other	0.337990011949286	0.403026402058354	0.367356039037607	0.541383118019466	0.390884473081405
PYROXD2	Other	0.108409445959097	0.123577558075432	0.0645931427988796	0.318181565166496	0.0697460055331094
PYURF	Other	-0.174312732094095	-0.288372987238812	-0.312422048977639	-0.00421913363005866	-0.0550669302774687
PYY	Other	-0.273933535285651	-0.256409376767995	-0.0741883393593252	-0.260867959556909	-0.239287774046041
PZP	Other	-0.157291492099531	-0.18950899764797	0.00199282271595515	0.00803313014053082	-0.112045152284808
QARS	Essential	-0.299120655334072	-0.525640996619521	-0.488620025134571	-0.061033461697663	-0.205550046895026
QDPR	Other	0.527738868692055	0.465135271804362	0.51001311542009	0.296937765633462	0.390464055183491
QKI	Other	0.252958178953934	0.341962899989028	0.286747732740593	0.121707749500248	0.224484283527241
QPCT	Other	0.0248392804928235	0.185094796210183	0.0949609308296125	0.160241017075822	0.203960943399882
QPCTL	Other	-0.165426827849176	-0.151562856471653	-0.105161127402957	-0.109463160312052	-0.11390817254045
QPRT	Other	0.470912154816714	0.404312778681955	0.449019532175113	0.189111272712746	0.146492797040048
QRFP	Other	0.59411055752308	0.480203557290532	0.627001534529223	0.619210166851977	0.625112548348402
QRFPR	Other	-0.181150417647334	-0.126631392441515	-0.193683085254812	-0.0761442156854789	-0.0800614388456566
QRICH1	Other	0.259620301186428	0.261359901023695	0.0665466156926132	0.325730186144896	0.433210114034461
QRICH2	Other	0.238580331688147	0.233533323680829	0.141030384185993	-0.14348916553022	0.121740231586008
QRSL1	Other	0.335816781590189	0.277357295291891	0.273848102409794	0.434704651960179	0.270714422150703
QSER1	Other	0.431993590240156	0.559739789065501	0.468620179146802	0.423728392769626	0.481365057995053
QSOX1	Other	-0.370924667158435	-0.283829018875802	-0.175130181464009	-0.232729441814148	-0.311905502680933
QSOX2	Other	-0.260791788202194	-0.312261925787655	-0.324339037993804	-0.0970834239695847	-0.193582818866344
QTRT1	Other	-0.0103450061933666	0.00520816570206435	0.0642135605207388	0.163906659726288	0.0509448645303707
QTRTD1	Other	0.161761787728586	0.151515364802804	0.22891218457319	0.0714885358178449	0.21467404898369
R3HCC1	Other	-0.238006274298952	-0.243445701965312	-0.267156752075461	-0.437744906634432	-0.408783649407002
R3HCC1L	Other	0.809792461405874	0.681176425811934	0.677944358266277	0.971118637639599	0.894182621640529
R3HDM1	Other	0.322955656243613	0.152411572067778	0.294414875202873	0.503006351806716	0.317112208865968
R3HDM2	Other	0.847328214962717	0.847417833501781	0.810687124942653	1.0617670946055	0.947506446993428
R3HDM4	Other	0.233464956667572	0.292744783398707	0.209875873163232	0.113021635464194	0.0510466210744015
R3HDML	Other	0.665457970582785	0.710490821831191	0.670961677495542	0.585792384957514	0.763376248888021
RAB10	Other	-0.123952013437895	0.173494700463363	0.00544844891078354	-0.0564180245972051	0.0749611855703638
RAB11A	Other	0.224335865462593	0.170632172430856	0.296927929686846	0.39008209919087	0.52769908899971
RAB11B	Other	-0.399476941922295	-0.581937277647563	-0.601123051408518	-0.48626395326741	-0.431195277764194
RAB11FIP1	Other	0.34927789803999	0.351054537518942	0.253915961934217	0.0354202416682664	0.145581371488559
RAB11FIP2	Other	-0.536361219716536	-0.259411344722904	-0.264736578703093	0.131496762271675	-0.179778338291623
RAB11FIP3	Other	0.151301843343591	0.12172517949671	0.232189268898434	0.0260064831302039	0.121054527601386
RAB11FIP4	Other	0.61764877929766	0.441411784881298	0.409993585220437	0.627811721638616	0.668516422329741
RAB11FIP5	Other	0.145227014590938	0.240048780040704	0.266614706191389	0.0419129266905746	0.166283121481864
RAB12	Other	0.255078681327345	0.192505451165947	0.0852564012228057	0.0794671202035813	-0.00257999667368129
RAB13	Other	-0.0489355860153203	0.124212924391135	-0.232416929439339	0.0814001713544023	0.0978158524215941
RAB14	Other	0.23650702338727	0.340874620029156	0.356844305619754	0.493507089422555	0.350756960312922
RAB15	Other	-0.20904951077828	-0.393151472214375	-0.146512040059662	-0.198032964814703	-0.167083120086037
RAB17	Other	0.058748597167654	0.134341715911354	0.0185887163905729	-0.0957317344555314	0.0246183120233822
RAB18	Other	0.182423074529131	0.051179383586841	0.0148557257906096	0.161531419550049	0.132127272540416
RAB19	Other	0.153814731532195	0.201845196544385	-0.0119882150592327	0.131107946340562	0.108141622043207
RAB1A	Other	0.521206604848709	0.549989612743308	0.47177043618017	0.785346677749488	0.494279806534367
RAB1B	Other	0.225719624007804	0.259328799603322	0.281810134683853	0.256847161579433	0.379358782143864
RAB20	Other	0.378987011012099	0.45476277657711	0.441378125901607	0.272749240410837	0.379197875180627
RAB21	Other	0.269842480861968	0.204235557143561	0.277398520957333	0.300718913293471	0.257398827272394
RAB22A	Other	-0.229693702759017	-0.24173223769081	-0.00679309670790821	-0.128472605227879	-0.0891237823295513
RAB23	Other	0.0174780504498456	0.0420917390586444	0.0721170267379907	0.0801678824245868	0.136243097664511
RAB24	Other	0.341868911574006	0.25570833679743	0.187531293368315	0.299711705967113	0.274333469029649
RAB25	Other	0.294388607052432	0.251370561259819	0.266113538447492	0.443111353199946	0.36514873285301
RAB26	Other	0.567749553447342	0.466653001621767	0.554437688669417	0.488081821633591	0.559928882794542
RAB27A	Other	0.00691137309814305	-0.0256703100378062	-0.0818953969582223	-0.00634459724437607	-0.159316809161909
RAB27B	Other	0.855918369350711	0.890647007214272	0.931245263406874	0.896104948088381	0.725536732757279
RAB28	Other	0.796609249753964	0.662226844821864	0.873289071482836	0.771696648993802	0.623529849247079
RAB29	Other	0.154819927130125	0.0187012374719985	0.151398647789883	0.0812445786169997	0.0558585949515542
RAB2A	Other	0.286699046443865	0.082490030457436	0.139398060798474	0.118674419586186	0.0848337137490841
RAB2B	Other	0.669090510261805	0.688296263053056	0.596607186425318	0.770269572689303	0.673942092433247
RAB30	Other	-0.218945364010899	-0.267344957949995	-0.21271566070074	-0.215478439341689	-0.280858096936192
RAB31	Other	-0.0501738592597577	-0.00903865427535512	-0.0323235355364179	0.0974224071099155	-0.09498118814997
RAB32	Other	-0.515178162042437	-0.76401447233812	-0.713171628337779	-0.477221012004506	-0.787303425196603
RAB33A	Other	-0.128531263614881	-0.178860922237513	-0.221014429095708	-0.174170713765295	-0.181132142849622
RAB33B	Other	-0.0990474346798923	-0.140733692527503	-0.217894898209639	-0.300969986152077	-0.315089205733127
RAB34	Other	0.222515825424584	0.105158109527905	0.196664664629571	-0.011148719029023	-0.0232195519425301
RAB35	Other	1.155787930109	1.14738871575452	1.17138345738952	0.936031159953071	1.03472121457064
RAB36	Other	-0.124847547638003	-0.183219800958211	-0.0728851579266086	-0.258562096059269	-0.203868540338316
RAB37	Other	0.145348364398372	0.133521989729555	0.0629368923228081	0.1044690047319	0.203650177464056
RAB38	Other	0.365655475193635	0.515406325581549	0.464639846144375	0.22778634476875	0.353339199738702
RAB39A	Other	-0.135981807152435	-0.270108385212393	-0.185817608235115	-0.283345228820283	-0.255720387830692
RAB39B	Other	0.0740917984445052	0.175494080171104	0.205312194094236	-0.0582067130698061	0.0547686593282558
RAB3A	Other	0.0923385773734826	-0.0763684708453197	0.00550021442540224	0.0839096903615637	0.211211928307752
RAB3B	Other	0.559810635296811	0.57840469669715	0.537023239233626	0.700451914081422	0.500364030434193
RAB3C	Other	0.225305485448116	0.23792887535953	0.14119387931046	0.271900979004023	0.218383302977939
RAB3D	Other	0.179563668850305	0.237992627199143	0.258487977361017	0.382263630200868	0.170566791301037
RAB3GAP1	Other	1.15353855592356	1.0706820886503	1.15029837457382	1.06090798402871	1.07747644537033
RAB3GAP2	Other	0.31063995173386	0.383137344088555	0.352733031498018	0.381465663729614	0.363924678189404
RAB3IL1	Other	0.979440664809339	0.94770525220016	1.02154804966308	0.880365994297865	0.873749423334136
RAB3IP	Other	0.302256198267274	0.345257223186624	0.436109290256684	0.52904756193394	0.245957932899172
RAB40A	Other	0.873186251214274	0.930298890532705	0.991307116800142	0.85042248812598	0.834829377648484
RAB40AL	Other	-0.0571268407506432	-0.00238756488755095	0.121442051082664	-0.111354950947327	-0.103121674894506
RAB40B	Other	0.110993238225544	0.0847630513227241	0.04061494793577	-0.0406100845241777	-0.0929134817245341
RAB40C	Other	0.286775706667116	0.232276965746013	0.0162284214555989	-0.109648849792878	0.076362784349097
RAB41	Other	0.863935868875096	0.957978283758789	0.921977099256769	0.566261663680372	0.608731103050293
RAB42	Other	0.312818448010525	0.302253939544186	0.522408602152494	0.00942489271389067	0.281438406190254
RAB43	Other	0.253335002500829	0.258423071215003	0.282607590192273	0.396202811644134	0.174052672569367
RAB4A	Other	-0.346477910887012	-0.422564522796649	-0.517036021794602	-0.0155561987272138	-0.116340607292577
RAB4B	Other	0.193833991885919	0.0871912731728187	0.224927260959741	0.249969126580058	0.208474176642812
RAB5A	Other	1.08641383785601	1.21697624860624	1.24536305132834	0.999275483767077	1.09592847079377
RAB5B	Other	0.466568825823063	0.347957828857125	0.286136295878575	0.207423477360049	0.4402005556598
RAB5C	Other	-0.115249201934924	0.0422180876775908	-0.140697965408058	-0.117464207167429	-0.0920215159350352
RAB6A	Other	0.216345003726155	0.308997143248461	0.348669160587165	0.675982801444332	0.621214276168428
RAB6B	Other	-0.142521039426668	-0.0707902113052396	-0.0312537566623165	0.0178594910554789	-0.0343711199997594
RAB6C	Other	-0.0290176946258513	0.0186790830792415	0.0738486715110859	0.229952724952777	0.160984381560507
RAB7A	Other	0.703504395860354	0.647537740815426	0.613402128145822	0.621337470701546	0.67420658346144
RAB8A	Other	0.229330688523468	0.514962600921925	0.201974590661415	0.291923018326334	0.311830865910452
RAB8B	Other	0.242103854943774	0.220758576650383	0.288796741211155	0.331594935619745	0.40536019086007
RAB9A	Other	0.758028503972461	0.847657410434406	0.780230854921665	0.565441240810675	0.661965884052173
RAB9B	Other	0.871069436659454	0.932264088465233	1.00014329983059	0.619786846044575	0.710563986033052
RABAC1	Other	-0.14860382902889	-0.0612422569177756	-0.289761655920595	-0.318864403244791	-0.0634964665386776
RABEP1	Other	0.0369381888759968	0.0577193674686549	0.0283922044264696	0.258559322178581	0.117839760623524
RABEP2	Other	-0.0479168252227573	-0.00558190230233721	-0.0504478447272455	0.109933308975353	-0.214060755383133
RABEPK	Other	0.398054524396945	0.37090468954477	0.20954874724799	0.229572661628093	0.400378577845862
RABGAP1	Other	1.29693658893847	1.23257106807277	1.24151530661616	1.23469778810057	1.24900764590858
RABGAP1L	Other	-0.202811497771277	-0.101240444756349	-0.128850545662144	-0.0187366897818938	-0.0410635089731334
RABGEF1	Other	-0.492344312934585	-0.459929396082271	-0.557582038667178	-0.403780322738557	-0.443723617157616
RABGGTA	Other	0.0929754741867967	0.00995363843744054	-0.0193703216998143	0.180401403798142	0.0820685105391211
RABGGTB	Other	0.820896183378889	0.897097722599583	0.835473771766512	0.800556110590289	0.807238154085298
RABIF	Other	-0.0239133396787846	-0.0386984731911468	0.0578707937136971	0.229963617336259	0.276314415081787
RABL2A	Other	0.161455787765176	0.175454828436899	0.0564315216965189	0.145761391027617	0.132524194278459
RABL2B	Other	0.658676753008836	0.597159349493707	0.663277453716077	0.70209730393552	0.765932313034269
