Gene	Category	CCK_biased	CCK_biased.1	CCK	Z	P(-)	FDR(-)	P(+)	FDR(+)	P(replicates)	FDR(replicates)	P(sgRNAs)	FDR(sgRNAs)
BANK1	Other	0.0644436309741793	0.0644436309741793	0.0645311206522862	NA	NA	NA	NA	NA	0.998612251157871	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BANP	Other	-0.259969730820057	-0.259969730820057	-0.260874201976076	NA	NA	NA	NA	NA	0.992112909505153	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BAP1	Other	-0.261288371857225	-0.261288371857225	-0.261520948251054	NA	NA	NA	NA	NA	0.996190762761757	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BARD1	Other	-0.205238909039979	-0.205238909039979	-0.204827711928545	NA	NA	NA	NA	NA	0.994573961988052	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BARHL1	Nonessential	0.0474546941755391	0.0474546941755391	0.0479489518674991	NA	NA	NA	NA	NA	0.991201785919946	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BARHL2	Other	-0.0385629182063882	-0.0385629182063882	-0.0381439123145505	NA	NA	NA	NA	NA	0.986203401175473	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BARX1	Other	-7.44207115945805e-05	-7.44207115945805e-05	0.000665693317454031	NA	NA	NA	NA	NA	0.995540466280367	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BARX2	Other	0.0577619060381569	0.0577619060381569	0.0579807378848744	NA	NA	NA	NA	NA	0.993102783088335	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BATF	Other	0.0712217608454517	0.0712217608454517	0.0711156972051288	NA	NA	NA	NA	NA	0.996438355526804	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BATF2	Other	0.0200504889422331	0.0200504889422331	0.0182537879857756	NA	NA	NA	NA	NA	0.984913572514128	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BATF3	Other	0.190400775430225	0.190400775430225	0.19071174806857	NA	NA	NA	NA	NA	0.990680085044142	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BAX	Other	0.0479456516078365	0.0479456516078365	0.0486586329197342	NA	NA	NA	NA	NA	0.992066592915105	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BAZ1A	Other	-0.126719418293945	-0.126719418293945	-0.127006965510989	NA	NA	NA	NA	NA	0.994929221085764	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BAZ1B	Other	-0.216974674188395	-0.216974674188395	-0.21798280733055	NA	NA	NA	NA	NA	0.982064614926792	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BAZ2A	Other	-0.0513548608503791	-0.0513548608503791	-0.051230860568863	NA	NA	NA	NA	NA	0.990629202565378	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BAZ2B	Other	0.119804532274174	0.119804532274174	0.118334837719599	NA	NA	NA	NA	NA	0.982658285968337	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BBIP1	Other	-0.0708380358741303	-0.0708380358741303	-0.0719822247724872	NA	NA	NA	NA	NA	0.987272240494974	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BBOX1	Other	0.184716960022364	0.184716960022364	0.183561637244699	NA	NA	NA	NA	NA	0.988733453728041	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BBS1	Other	-0.158887301931368	-0.158887301931368	-0.157610097504724	NA	NA	NA	NA	NA	0.980013075513959	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BBS10	Other	-0.010978510813839	-0.010978510813839	-0.013254284663776	NA	NA	NA	NA	NA	0.983935840397849	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BBS12	Other	0.0597574718742645	0.0597574718742645	0.0586094145854231	NA	NA	NA	NA	NA	0.988823381864857	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BBS2	Other	-0.00987790264365422	-0.00987790264365422	-0.0105635510252811	NA	NA	NA	NA	NA	0.990249830922485	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BBS4	Other	0.0598146442317044	0.0598146442317044	0.0589926726459397	NA	NA	NA	NA	NA	0.988347664490593	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BBS5	Other	0.0242896468462795	0.0242896468462795	0.0246088094484054	NA	NA	NA	NA	NA	0.995220710019321	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BBS7	Other	0.0583002478769768	0.0583002478769768	0.0588532161419416	NA	NA	NA	NA	NA	0.990326955661986	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BBS9	Other	-0.127756339407659	-0.127756339407659	-0.126317166603718	NA	NA	NA	NA	NA	0.988162856797736	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BBX	Other	-0.0276383603097954	-0.0276383603097954	-0.0269238281526172	NA	NA	NA	NA	NA	0.994000687617104	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCAM	Other	-0.103271378634244	-0.103271378634244	-0.104944726491016	NA	NA	NA	NA	NA	0.992168921265998	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCAN	Other	-0.0774832321511302	-0.0774832321511302	-0.0784748236840122	NA	NA	NA	NA	NA	0.981291802688327	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCAP29	Other	-0.0354015886635031	-0.0354015886635031	-0.0365866048459363	NA	NA	NA	NA	NA	0.987475860634228	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCAP31	Other	-0.15355637168136	-0.15355637168136	-0.15309279277531	NA	NA	NA	NA	NA	0.996445428079369	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCAR1	Other	-0.327381137082144	-0.327381137082144	-0.326242409938526	NA	NA	NA	NA	NA	0.987849306953492	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCAR3	Other	0.002598531956043	0.002598531956043	0.0041158870198196	NA	NA	NA	NA	NA	0.987651363887812	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCAS1	Other	0.181585022940301	0.181585022940301	0.183029480001234	NA	NA	NA	NA	NA	0.979485084176182	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCAS2	Other	-0.180220832770085	-0.180220832770085	-0.18055043637463	NA	NA	NA	NA	NA	0.996480703478641	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCAS3	Other	-0.407273896887297	-0.407273896887297	-0.40806973071184	NA	NA	NA	NA	NA	0.988553745148943	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCAS4	Other	-0.0441440943533037	-0.0441440943533037	-0.0440755002849799	NA	NA	NA	NA	NA	0.993160605576801	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCAT1	Other	0.0738245252631284	0.0738245252631284	0.0746709179378193	NA	NA	NA	NA	NA	0.992565298389471	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCAT2	Other	-0.027127851214425	-0.027127851214425	-0.0273105305329453	NA	NA	NA	NA	NA	0.994441637471552	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCCIP	Other	0.0864231322689348	0.0864231322689348	0.0868823700705116	NA	NA	NA	NA	NA	0.994721240245587	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCDIN3D	Other	-0.264891400097848	-0.264891400097848	-0.263443220330175	NA	NA	NA	NA	NA	0.984929115884381	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCHE	Other	-0.0153533465351101	-0.0153533465351101	-0.0174706709191746	NA	NA	NA	NA	NA	0.983456856742275	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCKDHA	Other	0.0972998400070953	0.0972998400070953	0.0975841467851723	NA	NA	NA	NA	NA	0.997001387930341	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCKDHB	Other	-0.0064553630809763	-0.0064553630809763	-0.00588252246469394	NA	NA	NA	NA	NA	0.997142597849774	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCKDK	Other	0.0513778656449978	0.0513778656449978	0.0522617881289629	NA	NA	NA	NA	NA	0.993336973694928	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL10	Other	0.0048119599461122	0.0048119599461122	0.00375229288350971	NA	NA	NA	NA	NA	0.984715451800452	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL11A	Other	-0.0790358248669701	-0.0790358248669701	-0.077388161930008	NA	NA	NA	NA	NA	0.983221176748817	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL11B	Other	0.127164473505807	0.127164473505807	0.127358353243611	NA	NA	NA	NA	NA	0.992511564167355	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL2A1	Other	-0.244656501180622	-0.244656501180622	-0.244966565305016	NA	NA	NA	NA	NA	0.994865129894696	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL2L1	Other	-0.611129104537013	-0.611129104537013	-0.608478989495809	NA	NA	NA	NA	NA	0.989914662075938	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL2L10	Other	-0.0587107912796923	-0.0587107912796923	-0.0616782283000416	NA	NA	NA	NA	NA	0.980490524570283	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL2L11	Other	0.166321234714202	0.166321234714202	0.163728085640559	NA	NA	NA	NA	NA	0.975959000097304	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL2L12	Other	0.0655381493721898	0.0655381493721898	0.065358963964879	NA	NA	NA	NA	NA	0.989445278276536	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL2L13	Other	-0.137709454010157	-0.137709454010157	-0.138797984691936	NA	NA	NA	NA	NA	0.977248641268191	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL2L14	Other	0.124801488392153	0.124801488392153	0.124761748649546	NA	NA	NA	NA	NA	0.999132481012885	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL2L15	Other	0.0748368266046761	0.0748368266046761	0.0742636354104556	NA	NA	NA	NA	NA	0.98942089687141	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL2L2	Other	-0.0979066876844715	-0.0979066876844715	-0.0985022285231884	NA	NA	NA	NA	NA	0.978754642443074	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL2L2-PABPN1	Other	-0.0979066876844715	-0.0979066876844715	-0.0985022285231884	NA	NA	NA	NA	NA	0.978754642443074	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL3	Other	-0.118850315595338	-0.118850315595338	-0.118559130142184	NA	NA	NA	NA	NA	0.992323379587337	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL6	Other	0.0421799489910018	0.0421799489910018	0.0438668957244992	NA	NA	NA	NA	NA	0.98720691678997	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL6B	Other	-0.0581298577883024	-0.0581298577883024	-0.0598255178860085	NA	NA	NA	NA	NA	0.984141193515586	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL7A	Other	0.122236147101842	0.122236147101842	0.121804337927823	NA	NA	NA	NA	NA	0.983160879234322	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL7B	Other	0.0862559225530633	0.0862559225530633	0.0878194614926245	NA	NA	NA	NA	NA	0.98861259462705	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL7C	Other	0.0462446212513137	0.0462446212513137	0.04666520541751	NA	NA	NA	NA	NA	0.992813243053744	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL9	Other	-0.155495430224234	-0.155495430224234	-0.157820506670568	NA	NA	NA	NA	NA	0.97548784066749	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCL9L	Other	-0.00742136108188407	-0.00742136108188407	-0.00803701378146868	NA	NA	NA	NA	NA	0.991780770706619	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCLAF1	Other	-0.285272855167715	-0.285272855167715	-0.284501664174144	NA	NA	NA	NA	NA	0.992704770227993	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCO1	Other	-0.0268567676670729	-0.0268567676670729	-0.026696752159393	NA	NA	NA	NA	NA	0.998282786492215	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCO2	Other	-0.0740021767354574	-0.0740021767354574	-0.0722539949624014	NA	NA	NA	NA	NA	0.986851199438622	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCOR	Other	-0.00421880491073299	-0.00421880491073299	-0.00512523061069291	NA	NA	NA	NA	NA	0.98504083667513	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCORL1	Other	0.0912817272439141	0.0912817272439141	0.0918717987714602	NA	NA	NA	NA	NA	0.988733258316554	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCR	Other	0.0618956483361168	0.0618956483361168	0.0582426968192115	NA	NA	NA	NA	NA	0.981114937207445	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BCS1L	Other	0.0108991435091873	0.0108991435091873	0.0106883775988455	NA	NA	NA	NA	NA	0.99608740256744	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BDH1	Other	-0.101480315829555	-0.101480315829555	-0.100390651979386	NA	NA	NA	NA	NA	0.990478310367606	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BDH2	Other	-0.186755520601535	-0.186755520601535	-0.187993010759297	NA	NA	NA	NA	NA	0.981114784276918	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BDKRB1	Other	0.0855192182190954	0.0855192182190954	0.085353249202701	NA	NA	NA	NA	NA	0.998405356840052	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BDKRB2	Other	-0.0856103161277358	-0.0856103161277358	-0.0858939768805954	NA	NA	NA	NA	NA	0.98970452976453	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BDNF	Other	0.0460853233944442	0.0460853233944442	0.0458190311993626	NA	NA	NA	NA	NA	0.989481401937508	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BDP1	Other	-0.165809280617836	-0.165809280617836	-0.164299194261809	NA	NA	NA	NA	NA	0.983663962502096	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BEAN1	Other	0.02742162152925	0.02742162152925	0.0273829454696543	NA	NA	NA	NA	NA	0.999700070650295	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BECN1	Other	0.189774782353845	0.189774782353845	0.191238972767053	NA	NA	NA	NA	NA	0.977262346170798	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BEGAIN	Other	-0.0784698631882884	-0.0784698631882884	-0.0766089281870464	NA	NA	NA	NA	NA	0.983639740773039	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BEND2	Nonessential	0.0350750725929157	0.0350750725929157	0.0351431069388182	NA	NA	NA	NA	NA	0.99940197803241	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BEND3	Other	-0.0100774660462233	-0.0100774660462233	-0.00852949567076103	NA	NA	NA	NA	NA	0.985254127799197	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BEND4	Other	0.113424209455927	0.113424209455927	0.113569974733805	NA	NA	NA	NA	NA	0.993580413704581	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BEND6	Other	-0.0306389561037428	-0.0306389561037428	-0.0299955600430042	NA	NA	NA	NA	NA	0.995440153535544	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BEND7	Other	-0.0436556820643694	-0.0436556820643694	-0.0430582346983854	NA	NA	NA	NA	NA	0.988705970773311	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BEST1	Other	0.0823175683821554	0.0823175683821554	0.0836507843656363	NA	NA	NA	NA	NA	0.987704546924396	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BEST2	Other	0.132935459177854	0.132935459177854	0.133793248855235	NA	NA	NA	NA	NA	0.985928960688341	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BEST3	Other	-0.09487947417684	-0.09487947417684	-0.0938251408584312	NA	NA	NA	NA	NA	0.989675070356859	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BEST4	Other	-0.0831189577892563	-0.0831189577892563	-0.0825793789781963	NA	NA	NA	NA	NA	0.993118860244984	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BET1	Other	0.03200515815028	0.03200515815028	0.0313392792858687	NA	NA	NA	NA	NA	0.99089896308468	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BET1L	Other	0.0510457275467255	0.0510457275467255	0.0511408327298561	NA	NA	NA	NA	NA	0.992155357173484	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BEX1	Other	0.0688133464051582	0.0688133464051582	0.0695481738750867	NA	NA	NA	NA	NA	0.991121503268175	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BEX2	Other	0.0217962782260777	0.0217962782260777	0.0216137071830974	NA	NA	NA	NA	NA	0.997308384380035	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BEX4	Other	0.131719927281849	0.131719927281849	0.132304414349096	NA	NA	NA	NA	NA	0.982015580231538	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BEX5	Other	0.0413883884531783	0.0413883884531783	0.0420600938135765	NA	NA	NA	NA	NA	0.99457125449016	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BFAR	Other	-0.0134510822493806	-0.0134510822493806	-0.0113814027975769	NA	NA	NA	NA	NA	0.985269758371195	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BFSP1	Other	0.0690355793781032	0.0690355793781032	0.0678369439805891	NA	NA	NA	NA	NA	0.986783787169083	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BFSP2	Other	0.0862451977033273	0.0862451977033273	0.0861180792029666	NA	NA	NA	NA	NA	0.993517811967775	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BGLAP	Other	0.0532468105299779	0.0532468105299779	0.0515229669617635	NA	NA	NA	NA	NA	0.985096144072404	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BGN	Other	0.186010295381363	0.186010295381363	0.186632630560016	NA	NA	NA	NA	NA	0.990955067344198	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BHLHA9	Other	-0.0324494407988916	-0.0324494407988916	-0.0325394281808997	NA	NA	NA	NA	NA	0.999421132699746	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BHLHB9	Other	0.0423706722002132	0.0423706722002132	0.0427310046977793	NA	NA	NA	NA	NA	0.990801844160371	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BHLHE22	Other	0.079873709850919	0.079873709850919	0.0801257695342271	NA	NA	NA	NA	NA	0.992634340064895	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BHLHE23	Nonessential	0.018314073333478	0.018314073333478	0.0171964338134235	NA	NA	NA	NA	NA	0.990707071010122	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BHLHE40	Other	0.230337660580769	0.230337660580769	0.22953807686225	NA	NA	NA	NA	NA	0.975871215180936	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BHLHE41	Other	0.157980894073894	0.157980894073894	0.158306732157797	NA	NA	NA	NA	NA	0.991453868999663	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BHMT	Other	-0.104094063382688	-0.104094063382688	-0.102823556067209	NA	NA	NA	NA	NA	0.982618607131699	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BHMT2	Other	-0.251582890014099	-0.251582890014099	-0.251173524325778	NA	NA	NA	NA	NA	0.989807707784744	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BICC1	Other	0.149025089450524	0.149025089450524	0.148290872880735	NA	NA	NA	NA	NA	0.98727991136611	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BICD1	Other	-0.0963298261172923	-0.0963298261172923	-0.0952274547003756	NA	NA	NA	NA	NA	0.981630429250388	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BICD2	Other	0.00785181075438998	0.00785181075438998	0.00801674543973018	NA	NA	NA	NA	NA	0.994978042462871	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BID	Other	0.101187221320512	0.101187221320512	0.10032097047634	NA	NA	NA	NA	NA	0.986231148813506	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BIK	Other	0.176998479925916	0.176998479925916	0.179338887746197	NA	NA	NA	NA	NA	0.983714056321169	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BIN1	Other	-0.0388487764669119	-0.0388487764669119	-0.038972109733871	NA	NA	NA	NA	NA	0.994274840847252	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BIN2	Other	-0.0249015780020982	-0.0249015780020982	-0.0244743076396621	NA	NA	NA	NA	NA	0.992908572330776	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BIRC2	Other	0.00634748078394687	0.00634748078394687	0.00618687789678517	NA	NA	NA	NA	NA	0.986875023253488	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BIRC3	Other	0.0394770808197641	0.0394770808197641	0.0399121773047054	NA	NA	NA	NA	NA	0.990942942637206	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BIRC5	Other	-0.278887759894203	-0.278887759894203	-0.278812934394732	NA	NA	NA	NA	NA	0.998213347635324	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BIRC6	Other	-0.657919720534807	-0.657919720534807	-0.655314257345222	NA	NA	NA	NA	NA	0.973920242308174	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BIRC7	Other	0.184449403127217	0.184449403127217	0.186838643886461	NA	NA	NA	NA	NA	0.978705479729566	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
BIRC8	Nonessential	0.0047138984130272	0.0047138984130272	0.00396865738478319	NA	NA	NA	NA	NA	0.98972613552728	0.999999925471851	2.78587228447099e-07	2.78602906719846e-07
